customerID,SeniorCitizen,tenure,MultipleLines,InternetService,TechSupport,Contract,MonthlyCharges,TotalCharges,Churn,StreamersWithTechSupport,Safer,Family,OnlinePayment,All,ExpectedRechargeTimes,MonthlyChargesBin
0924-BJCRC,1,60,1,0,0,1,89.45,5294.6,0,1,0,0,0,0,60.0,1
7879-CGSFV,0,55,0,0,0,12,100.9,5552.05,0,1,0,0,0,0,4.583333333333333,1
2057-BOYKM,1,72,1,0,1,24,96.6,6827.5,0,0,1,0,0,0,3.0,1
3258-ZKPAI,0,72,1,0,1,24,116.6,8337.45,0,1,1,1,0,1,3.0,0
0302-JOIVN,0,8,0,0,0,1,101.15,842.9,1,1,0,0,0,0,8.0,1
0455-ENTCR,0,66,1,1,1,24,85.25,5538.35,0,1,0,0,0,0,2.75,1
3422-WJOYD,0,28,0,1,1,12,54.35,1426.45,0,0,0,0,0,0,2.3333333333333335,0
3884-HCSWG,0,17,0,0,0,1,70.0,1144.5,1,0,0,0,1,0,17.0,1
3452-SRFEG,0,49,1,0,0,1,74.6,3720.35,0,0,0,0,0,0,49.0,1
8966-KZXXA,0,36,1,2,0,24,25.1,930.95,0,0,0,1,0,0,1.5,0
0913-XWSCN,0,55,1,0,0,1,85.5,4713.4,0,1,0,1,0,0,55.0,1
4443-EMBNA,0,71,1,2,0,24,24.75,1836.9,0,0,0,0,0,0,2.9583333333333335,0
7503-EPSZW,0,64,1,2,0,24,24.05,1559.15,0,0,0,1,0,0,2.6666666666666665,0
5208-HFSBT,0,2,0,1,1,1,55.05,102.75,1,0,0,0,0,0,2.0,0
7663-YJHSN,0,72,1,0,1,24,103.95,7556.9,0,1,1,0,0,0,3.0,1
8739-WWKDU,1,25,1,0,0,1,89.5,2196.15,1,1,0,0,1,0,25.0,1
2482-CZGBB,0,10,0,0,0,1,70.0,740.0,1,0,0,0,1,0,10.0,1
0187-QSXOE,1,7,0,0,0,1,89.0,605.45,0,1,0,0,1,0,7.0,1
6845-RGTYS,0,47,1,0,0,1,98.75,4533.7,1,1,1,0,1,0,47.0,1
7016-NVRIC,1,29,0,0,0,12,90.1,2656.7,0,1,0,0,0,0,2.4166666666666665,1
8229-MYEJZ,0,10,0,1,0,1,51.2,498.25,0,0,0,0,0,0,10.0,0
2332-EFBJY,0,16,0,2,0,1,19.7,342.4,1,0,0,0,0,0,16.0,0
1230-QAJDW,0,3,1,1,1,1,65.25,209.9,0,1,0,0,0,0,3.0,0
3797-FKOGQ,0,11,1,0,0,1,86.2,893.2,0,1,0,0,0,0,11.0,1
6728-VOIFY,0,63,0,0,0,12,96.0,6109.75,0,1,0,0,1,0,5.25,1
7851-FLGGQ,0,1,0,1,1,1,44.65,44.65,1,1,0,0,0,0,1.0,0
5616-PRTNT,0,20,0,2,0,1,19.4,374.5,1,0,0,0,1,0,20.0,0
3774-VBNXY,0,64,0,2,0,24,20.2,1277.75,0,0,0,1,0,0,2.6666666666666665,0
3780-YVMFA,0,8,0,1,1,1,68.55,564.35,0,1,0,1,1,0,8.0,0
1661-CZBAU,0,48,1,1,1,12,70.95,3629.2,0,1,0,0,0,0,4.0,1
6380-ARCEH,0,1,0,2,0,1,20.2,20.2,0,0,0,0,0,0,1.0,0
9415-DPEWS,0,18,1,0,1,1,88.35,1639.3,1,1,0,0,1,0,18.0,1
7449-HVPIV,0,55,1,0,0,1,90.4,5099.15,0,1,0,1,0,0,55.0,1
3285-UCQVC,0,37,0,1,1,1,28.6,973.55,1,0,0,0,0,0,37.0,0
4129-LYCOI,0,67,1,0,1,24,104.0,7039.05,0,1,0,0,1,0,2.7916666666666665,1
0256-LTHVJ,0,28,0,0,0,1,81.05,2227.1,1,1,0,1,1,0,28.0,1
6349-JDHQP,0,53,0,2,0,24,19.85,1049.6,0,0,0,0,0,0,2.2083333333333335,0
5478-JJVZK,0,33,1,1,0,1,60.9,2033.85,0,0,0,0,0,0,33.0,0
3192-NQECA,0,68,1,0,1,24,110.0,7611.85,1,1,0,0,0,0,2.8333333333333335,1
7928-VJYAB,0,11,0,0,0,1,90.6,1020.2,0,1,0,1,0,0,11.0,1
0799-DDIHE,0,15,0,1,0,1,46.3,639.45,0,0,0,1,0,0,15.0,0
7694-VLBWQ,0,67,1,0,0,12,104.1,7040.85,1,1,0,0,0,0,5.583333333333333,1
9483-GCPWE,0,9,0,2,0,12,20.1,190.25,0,0,0,0,0,0,0.75,0
0516-UXRMT,0,62,1,0,0,12,92.05,5755.8,0,0,1,0,1,0,5.166666666666667,1
1304-BCCFO,0,9,0,1,0,1,70.05,564.4,0,1,0,0,0,0,9.0,1
1977-STDKI,1,1,0,0,0,1,73.0,73.0,1,0,0,0,1,0,1.0,1
3197-NNYNB,0,65,1,0,0,24,105.1,6631.85,0,1,0,0,0,0,2.7083333333333335,1
2955-PSXOE,0,1,0,2,0,1,20.2,20.2,1,0,0,0,0,0,1.0,0
4612-SSVHJ,1,20,0,0,0,1,81.45,1671.6,0,1,0,0,1,0,20.0,1
7854-EKTJL,0,2,0,2,0,1,19.6,35.85,1,0,0,0,1,0,2.0,0
2208-NQBCT,0,26,0,0,0,1,81.95,2070.05,0,0,0,1,0,0,26.0,1
3178-FESZO,0,1,1,0,0,1,100.25,100.25,1,1,0,0,0,0,1.0,1
3301-LSLWQ,0,29,1,1,0,1,66.1,1912.15,0,1,0,0,1,0,29.0,0
7956-XQWGU,0,27,0,2,0,1,19.4,460.25,0,0,0,0,0,0,27.0,0
4110-PFEUZ,0,1,0,0,0,1,69.55,69.55,1,0,0,0,0,0,1.0,0
8173-RXAYP,0,24,0,2,0,24,19.7,452.55,0,0,0,1,0,0,1.0,0
0134-XWXCE,1,44,0,1,1,12,74.85,3268.05,0,1,0,0,0,0,3.6666666666666665,1
8205-OTCHB,0,22,0,1,0,12,43.75,903.6,1,1,0,0,0,0,1.8333333333333333,0
9738-QLWTP,0,39,0,0,1,12,81.9,3219.75,0,0,0,0,0,0,3.25,1
6905-NIQIN,0,1,0,1,0,1,50.65,50.65,1,0,0,0,0,0,1.0,0
0727-IWKVK,0,9,0,0,0,1,79.9,741.7,1,0,0,0,1,0,9.0,1
0310-MVLET,0,61,1,0,0,1,99.15,6010.05,1,1,0,1,1,0,61.0,1
1866-ZSLJM,0,21,0,2,0,1,20.5,402.85,0,0,0,0,0,0,21.0,0
4139-SUGLD,0,31,0,1,1,1,35.4,1077.5,1,0,0,1,0,0,31.0,0
0536-BGFMZ,0,28,0,2,0,1,20.5,563.05,0,0,0,0,0,0,28.0,0
7330-WZLNC,0,5,1,0,0,1,90.8,455.5,1,1,0,0,1,0,5.0,1
5197-PYEPU,0,42,1,0,0,12,94.45,3923.8,0,1,0,1,0,0,3.5,1
4195-NZGTA,0,1,0,1,0,1,25.25,25.25,0,0,0,0,0,0,1.0,0
5099-BAILX,1,43,1,0,1,1,110.75,4687.9,1,1,0,1,0,0,43.0,0
8740-CRYFY,0,1,0,0,0,1,78.95,78.95,1,1,0,0,1,0,1.0,1
6330-JKLPC,0,11,1,0,0,1,80.5,896.9,1,0,0,0,0,0,11.0,1
4316-XCSLJ,0,17,0,1,0,1,50.3,846.8,0,0,0,0,0,0,17.0,0
9350-ZXYJC,0,4,1,2,0,24,25.3,116.95,0,0,0,0,0,0,0.16666666666666666,0
6127-ISGTU,0,16,1,0,0,1,84.95,1378.25,1,1,0,0,1,0,16.0,1
8374-XGEJJ,1,43,1,0,0,1,101.0,4388.4,1,1,0,0,1,0,43.0,1
8601-QACRS,0,5,1,1,0,1,50.6,249.95,1,0,0,0,0,0,5.0,0
8565-CLBZW,0,24,1,0,0,1,89.85,2165.05,1,1,0,0,0,0,24.0,1
4077-CROMM,0,31,1,0,1,1,104.2,3243.45,1,1,0,1,1,0,31.0,1
3996-ZNWYK,1,71,0,2,0,24,19.8,1388.45,0,0,0,1,0,0,2.9583333333333335,0
5872-OEQNH,0,60,0,1,0,12,44.45,2773.9,0,1,0,0,1,0,5.0,0
9350-VLHMB,0,67,1,0,0,1,89.55,6373.1,0,1,0,1,0,0,67.0,1
6283-GITPX,0,71,0,1,1,24,76.9,5522.7,0,1,1,0,0,0,2.9583333333333335,1
4054-CUMIA,0,18,0,2,0,1,20.25,401.95,0,0,0,1,0,0,18.0,0
6624-JDRDS,0,6,0,1,0,1,29.45,161.45,0,0,0,0,0,0,6.0,0
3811-VBYBZ,0,7,1,0,0,1,99.8,673.25,1,1,0,0,1,0,7.0,1
1624-NALOJ,1,5,1,0,0,1,89.8,502.6,1,1,0,0,1,0,5.0,1
3099-OONVS,0,25,0,1,1,1,54.3,1296.8,0,0,0,1,0,0,25.0,0
4324-AHJKS,0,5,0,1,0,1,55.8,300.4,0,0,0,0,0,0,5.0,0
1752-OZXFY,0,60,0,1,0,12,59.8,3561.15,0,1,0,0,0,0,5.0,0
9351-HXDMR,0,72,1,0,1,24,110.9,8240.85,0,1,0,0,0,0,3.0,0
2778-OCLGR,1,24,0,1,0,1,39.1,971.3,1,1,0,0,0,0,24.0,0
8847-GEOOQ,0,60,0,1,1,1,60.2,3582.4,0,1,0,0,0,0,60.0,0
4818-DRBQT,0,29,1,0,0,1,80.15,2265.25,1,0,0,0,0,0,29.0,1
2165-VOEGB,0,46,0,0,1,12,105.2,4822.85,1,1,0,0,0,0,3.8333333333333335,1
6152-ONASV,0,68,1,1,1,12,58.25,3975.7,0,0,0,0,0,0,5.666666666666667,0
4912-PIGUY,0,1,1,0,0,1,84.6,84.6,0,1,0,0,1,0,1.0,1
2070-XYMFH,1,23,1,0,0,1,79.35,1835.3,0,0,0,0,0,0,23.0,1
2522-AHJXR,0,60,1,0,1,1,109.45,6572.85,0,1,0,0,0,0,60.0,1
8313-AFGBW,0,47,0,1,0,24,73.6,3522.65,0,1,0,0,0,0,1.9583333333333333,1
4137-BTIKL,0,2,1,0,0,1,90.75,174.75,0,1,0,0,0,0,2.0,1
3665-JATSN,0,19,0,1,0,1,39.7,710.05,0,1,0,0,1,0,19.0,0
1699-HPSBG,0,12,0,1,1,12,59.8,727.8,1,1,0,0,1,0,1.0,0
8777-MBMTS,1,65,0,0,1,24,105.85,6725.5,0,1,0,0,0,0,2.7083333333333335,1
3415-TAILE,0,2,0,1,0,1,65.7,134.35,1,1,0,1,0,0,2.0,0
4335-BSMJS,0,62,1,2,0,24,25.8,1563.95,0,0,0,0,0,0,2.5833333333333335,0
6982-SSHFK,0,1,0,1,0,1,44.4,44.4,1,0,0,0,0,0,1.0,0
0793-TWELN,0,4,1,0,0,1,80.15,319.85,0,0,0,0,1,0,4.0,1
1763-KUAAW,1,18,0,2,0,12,20.35,369.6,0,0,0,0,0,0,1.5,0
2371-JQHZZ,0,24,1,0,0,1,93.0,2248.05,0,1,0,0,1,0,24.0,1
0613-WUXUM,0,70,0,2,0,24,19.2,1401.4,0,0,0,1,0,0,2.9166666666666665,0
5307-UVGNB,0,53,0,1,0,1,48.7,2495.2,0,1,1,1,0,1,53.0,0
0827-ITJPH,0,36,0,2,0,24,18.55,689.0,0,0,0,0,0,0,1.5,0
2012-NWRPA,1,11,1,0,0,1,99.55,1131.2,1,1,0,0,1,0,11.0,1
8773-HHUOZ,0,17,0,1,0,1,64.7,1093.1,1,1,0,0,0,0,17.0,0
2333-KWEWW,0,18,0,2,0,24,20.05,388.6,0,0,0,0,0,0,0.75,0
3663-MITLP,0,15,0,0,0,1,101.25,1457.25,1,1,0,0,1,0,15.0,1
7508-MYBOG,0,14,1,0,0,1,86.1,1235.55,1,1,0,0,1,0,14.0,1
6217-TOWGS,0,17,1,1,0,1,75.4,1322.55,0,1,0,0,0,0,17.0,1
0968-GSIKN,0,1,0,0,0,1,70.8,70.8,1,0,0,0,0,0,1.0,1
7752-XUSCI,0,60,1,0,0,1,105.9,6396.45,1,1,0,0,1,0,60.0,1
6818-WOBHJ,1,68,1,0,0,1,89.6,6127.6,1,1,0,0,0,0,68.0,1
3902-MIVLE,0,63,1,1,1,24,75.7,4676.7,0,1,0,1,0,0,2.625,1
1552-TKMXS,0,42,0,2,0,1,20.35,869.9,0,0,0,0,0,0,42.0,0
2946-KIQSP,0,35,0,1,1,1,33.45,1175.85,0,0,0,0,0,0,35.0,0
3508-CFVZL,0,71,1,0,1,24,111.3,7985.9,0,1,1,0,0,0,2.9583333333333335,0
9306-CPCBC,0,3,1,0,0,1,74.25,210.3,1,0,0,0,1,0,3.0,1
6483-OATDN,0,8,0,1,0,1,51.3,411.6,0,0,0,1,0,0,8.0,0
7734-DBOAI,0,1,0,1,1,1,40.1,40.1,1,1,0,1,0,0,1.0,0
2014-MKGMH,0,46,1,0,0,12,101.1,4674.4,0,1,0,0,1,0,3.8333333333333335,1
1794-SWWKL,0,15,1,1,1,1,59.65,867.1,0,0,0,1,0,0,15.0,0
8118-LSUEL,1,23,1,0,0,1,106.4,2483.5,1,1,0,0,1,0,23.0,1
9603-OAIHC,1,1,0,0,0,1,70.05,70.05,0,0,0,0,1,0,1.0,1
0854-UYHZD,0,13,0,2,0,24,19.55,265.3,0,0,0,1,0,0,0.5416666666666666,0
4318-RAJVY,0,10,0,2,0,12,19.8,198.25,0,0,0,0,0,0,0.8333333333333334,0
4277-UDIEF,0,24,1,1,1,1,81.0,1923.85,0,1,0,1,0,0,24.0,1
0795-LAFGP,0,71,1,1,1,24,90.4,6668.05,0,1,1,1,0,1,2.9583333333333335,1
4654-DLAMQ,1,64,0,0,0,12,97.0,6430.9,0,1,1,0,0,0,5.333333333333333,1
2667-WYLWJ,0,8,0,2,0,12,19.75,145.0,1,0,0,1,0,0,0.6666666666666666,0
9019-QVLZD,0,1,0,0,0,1,79.55,79.55,1,1,0,0,0,0,1.0,1
6933-FHBZC,0,26,0,1,0,12,56.05,1553.2,0,0,0,0,0,0,2.1666666666666665,0
5349-IECLD,0,2,0,0,0,1,94.95,178.1,1,1,0,0,0,0,2.0,1
7047-YXDMZ,0,21,0,2,0,1,20.0,417.7,0,0,0,0,0,0,21.0,0
8514-VZHEB,0,59,0,2,0,24,19.5,1147.85,0,0,0,1,0,0,2.4583333333333335,0
3677-IYRBF,1,2,0,1,0,1,30.4,78.65,1,0,0,0,1,0,2.0,0
8573-CGOCC,0,16,0,2,0,1,19.75,294.9,0,0,0,0,0,0,16.0,0
9537-VHDTA,0,1,0,1,0,1,51.2,51.2,0,0,0,0,0,0,1.0,0
0322-CHQRU,0,2,0,1,0,1,45.35,89.5,1,0,0,0,0,0,2.0,0
0096-BXERS,0,6,1,1,0,1,50.35,314.55,0,0,0,0,0,0,6.0,0
5597-GLBUC,0,1,0,0,0,1,85.45,85.45,1,1,0,0,1,0,1.0,1
2303-PJYHN,0,2,0,2,0,1,19.85,52.0,0,0,0,0,0,0,2.0,0
7531-GQHME,0,12,0,2,0,1,20.05,265.45,0,0,0,0,0,0,12.0,0
9272-LSVYH,0,10,0,0,0,1,70.15,735.5,0,0,0,0,0,0,10.0,1
0487-CRLZF,0,49,0,1,1,24,74.45,3721.9,0,1,0,0,0,0,2.0416666666666665,1
1725-MIMXW,0,1,0,2,0,1,19.45,19.45,1,0,0,0,0,0,1.0,0
6005-OBZPH,1,26,1,0,0,1,89.15,2277.65,1,1,0,0,1,0,26.0,1
7526-BEZQB,0,12,1,0,0,1,96.05,1148.1,1,1,0,0,1,0,12.0,1
2212-LYASK,0,27,0,1,0,12,45.85,1246.4,0,1,0,1,0,0,2.25,0
9847-HNVGP,0,17,0,2,0,12,19.95,310.6,0,0,0,0,0,0,1.4166666666666667,0
4312-KFRXN,0,72,1,2,0,24,25.4,1710.9,0,0,0,0,0,0,3.0,0
7598-UAASY,0,2,0,0,0,1,76.4,151.8,1,0,0,0,0,0,2.0,1
6734-JDTTV,0,65,0,2,0,24,19.85,1267.05,0,0,0,1,0,0,2.7083333333333335,0
7182-OVLBJ,0,62,1,0,0,24,101.15,6638.35,0,1,0,1,0,0,2.5833333333333335,1
8778-LMWTJ,0,9,0,0,0,1,74.85,708.2,0,0,0,0,1,0,9.0,1
4488-PSYCG,0,16,0,2,0,1,20.25,327.45,1,0,0,0,0,0,16.0,0
3719-TDVQB,1,54,0,2,0,24,18.95,1031.1,0,0,0,0,0,0,2.25,0
4238-JSSWH,1,35,1,0,0,1,102.05,3452.55,0,1,0,0,0,0,35.0,1
9540-JYROE,0,8,0,0,0,1,70.1,551.35,1,0,0,0,0,0,8.0,1
9497-QCMMS,1,1,1,0,0,1,93.55,93.55,1,1,0,0,1,0,1.0,1
6303-KFWSL,0,29,1,1,0,12,55.25,1620.2,0,0,0,0,1,0,2.4166666666666665,0
9786-IJYDL,0,35,1,0,1,24,113.2,3914.05,0,1,1,0,0,0,1.4583333333333333,0
0354-VXMJC,0,23,0,2,0,24,19.6,426.65,0,0,0,1,0,0,0.9583333333333334,0
7073-QETQY,0,66,0,2,0,12,20.35,1359.5,0,0,0,1,1,0,5.5,0
2362-IBOOY,0,36,1,0,0,1,84.75,3050.15,1,1,0,0,1,0,36.0,1
3295-YVUSR,1,2,1,0,0,1,72.6,154.3,0,0,0,0,0,0,2.0,1
9451-LPGOO,0,7,1,0,0,1,86.8,620.35,1,1,0,0,1,0,7.0,1
3842-IYKUE,0,35,1,0,1,1,85.3,2917.5,1,0,0,0,0,0,35.0,1
8181-YHCMF,0,68,0,1,1,24,60.3,4109.0,0,1,0,1,0,0,2.8333333333333335,0
8591-NXRCV,0,41,1,1,1,1,74.65,3090.65,0,1,0,0,0,0,41.0,1
9611-CTWIH,0,3,0,0,0,1,89.45,240.45,1,1,0,0,1,0,3.0,1
8305-VHZBZ,0,1,0,2,0,1,20.2,20.2,1,0,0,0,0,0,1.0,0
6777-TGHTM,0,53,1,0,0,12,106.95,5785.5,1,1,0,0,0,0,4.416666666666667,1
5158-RIVOP,0,11,0,2,0,24,20.9,202.3,0,0,0,1,0,0,0.4583333333333333,0
6745-JEFZB,0,35,1,0,1,1,91.5,3236.35,0,1,0,0,0,0,35.0,1
9313-CDOGY,0,38,0,2,0,1,19.6,717.3,0,0,0,1,0,0,38.0,0
6278-FEPBZ,0,9,0,2,0,1,20.25,186.15,0,0,0,0,0,0,9.0,0
6407-UTSLV,1,2,0,0,0,1,83.8,163.7,0,1,0,0,0,0,2.0,1
9488-FVZCC,0,72,1,1,1,24,79.5,5661.7,0,1,1,1,0,1,3.0,1
5813-UECBU,1,33,1,0,0,1,83.85,2716.3,1,0,0,0,0,0,33.0,1
8972-HJWNV,1,7,1,0,0,1,84.55,646.85,1,1,0,0,1,0,7.0,1
8937-RDTHP,0,1,0,0,0,1,84.6,84.6,1,1,0,0,0,0,1.0,1
5696-JVVQY,0,48,0,1,0,24,70.1,3238.4,0,1,1,1,0,1,2.0,1
2479-BRAMR,1,41,1,0,0,1,83.75,3273.55,1,0,0,0,0,0,41.0,1
1722-LDZJS,0,53,0,2,0,12,20.2,1068.15,0,0,0,1,0,0,4.416666666666667,0
4530-NDRKU,0,42,0,2,0,12,19.05,761.85,0,0,0,1,1,0,3.5,0
8272-ONJLV,0,12,0,0,0,12,95.7,1184.0,0,1,0,0,0,0,1.0,1
0835-JKADZ,0,71,1,0,1,24,111.25,7984.15,0,1,0,0,1,0,2.9583333333333335,0
1088-AUUZZ,0,56,1,1,1,24,75.85,4261.2,0,1,0,1,0,0,2.3333333333333335,1
6959-UWKHF,0,1,0,1,0,1,42.9,42.9,1,0,0,0,1,0,1.0,0
3865-QBWSJ,1,38,1,0,0,1,80.45,3162.65,0,0,0,0,0,0,38.0,1
3982-XWFZQ,0,42,1,1,0,1,50.25,2203.65,1,0,0,0,1,0,42.0,0
7658-UYUQS,1,21,0,0,0,1,86.55,1857.25,0,1,0,0,0,0,21.0,1
6770-XUAGN,0,1,0,2,0,1,21.0,21.0,1,0,0,1,1,0,1.0,0
3424-NMNBO,1,58,1,0,0,12,108.85,6287.25,1,1,1,0,1,0,4.833333333333333,1
4079-WWQQQ,0,72,0,1,1,24,65.55,4807.45,0,1,1,0,0,0,3.0,0
0725-CXOTM,0,36,1,1,1,12,89.65,3348.1,0,1,0,0,0,0,3.0,1
0930-EHUZA,0,36,0,1,1,12,76.35,2606.35,0,1,1,0,0,0,3.0,1
6175-IRFIT,0,5,0,0,0,1,78.75,426.35,0,1,0,0,0,0,5.0,1
6174-NRBTZ,0,46,0,1,0,12,30.75,1489.3,0,0,0,0,0,0,3.8333333333333335,0
3144-KMTWZ,0,71,1,0,0,1,93.25,6669.45,0,1,0,0,0,0,71.0,1
8745-PVESG,0,57,0,1,1,12,41.1,2258.25,0,0,0,0,0,0,4.75,0
8751-EDEKA,0,28,0,0,0,1,89.9,2433.5,0,1,0,0,0,0,28.0,1
9495-SKLKD,0,45,1,0,0,1,95.95,4456.65,0,1,0,1,0,0,45.0,1
2276-YDAVZ,0,3,1,0,0,1,75.1,270.7,1,0,0,0,0,0,3.0,1
0742-LAFQK,0,72,1,0,0,24,99.15,7422.1,0,1,1,0,1,0,3.0,1
7980-MHFLQ,0,72,1,2,0,24,24.9,1859.2,0,0,0,1,0,0,3.0,0
8541-QVFKM,0,8,1,0,0,1,73.5,632.2,0,0,0,0,1,0,8.0,1
1015-JPFYW,0,7,0,2,0,12,19.45,136.75,0,0,0,0,0,0,0.5833333333333334,0
4806-DXQCE,1,70,1,0,1,24,113.65,7714.65,0,1,1,0,1,0,2.9166666666666665,0
8314-HTWVE,0,7,0,2,0,24,19.85,144.15,0,0,0,1,0,0,0.2916666666666667,0
3913-RDSJZ,0,64,1,2,0,24,25.55,1714.95,0,0,0,0,0,0,2.6666666666666665,0
9398-MMQTO,0,3,0,0,0,1,74.45,221.1,0,0,0,0,0,0,3.0,1
3071-MVJCD,0,72,1,1,1,24,82.3,5815.15,0,1,1,1,0,1,3.0,1
8382-SHQEH,0,8,1,0,0,1,84.9,764.95,1,1,0,0,1,0,8.0,1
7576-OYWBN,1,3,1,0,0,1,76.05,231.8,1,0,0,0,1,0,3.0,1
2842-JTCCU,0,2,0,1,0,1,46.05,80.35,1,0,0,0,0,0,2.0,0
4439-JMPMT,0,5,0,0,1,1,85.75,470.95,1,1,0,1,1,0,5.0,1
5248-KWLAR,0,71,1,1,1,24,90.35,6325.25,0,1,1,1,0,1,2.9583333333333335,1
3769-MHZNV,0,33,0,2,0,24,20.1,670.35,0,0,0,1,0,0,1.375,0
7161-DFHUF,0,71,1,2,0,24,23.85,1672.1,0,0,0,0,0,0,2.9583333333333335,0
8883-GRDWQ,1,20,0,1,1,12,54.0,1055.9,0,0,0,0,0,0,1.6666666666666667,0
3131-NWVFJ,0,14,0,2,0,12,19.55,294.5,0,0,0,1,0,0,1.1666666666666667,0
0303-UNCIP,0,41,1,1,0,12,65.0,2531.8,0,1,0,0,0,0,3.4166666666666665,0
6425-YQLLO,1,66,1,0,1,12,105.95,6975.25,1,1,0,0,0,0,5.5,1
6916-HIJSE,0,65,0,1,1,24,84.85,5459.2,0,1,1,0,0,0,2.7083333333333335,1
5150-LJNSR,0,31,1,0,0,12,98.05,3082.1,0,1,0,1,0,0,2.5833333333333335,1
5917-RYRMG,1,32,0,2,0,12,19.8,587.7,0,0,0,0,0,0,2.6666666666666665,0
7623-TRNQN,0,1,0,1,1,1,49.9,49.9,1,0,0,0,0,0,1.0,0
3407-QGWLG,0,3,0,2,0,1,20.05,75.45,0,0,0,0,0,0,3.0,0
3088-FVYWK,0,53,1,2,0,24,25.55,1336.1,0,0,0,1,0,0,2.2083333333333335,0
3351-NGXYI,1,16,1,1,0,1,54.1,889.0,0,0,0,0,1,0,16.0,0
7109-CQYUZ,0,52,1,1,1,24,89.25,4652.4,0,1,1,0,0,0,2.1666666666666665,1
8993-PHFWD,0,3,0,1,0,1,25.25,58.9,1,0,0,0,0,0,3.0,0
2988-QRAJY,0,69,1,0,0,24,110.05,7430.75,0,1,1,0,0,0,2.875,0
6901-GOGZG,0,60,1,1,1,24,84.95,4984.85,0,1,0,0,1,0,2.5,1
2626-URJFX,0,4,1,1,0,1,50.9,225.6,1,0,0,1,1,0,4.0,0
3410-YOQBQ,0,31,0,1,1,24,79.2,2497.2,0,1,0,0,0,0,1.2916666666666667,1
5522-NYKPB,0,25,0,0,1,1,85.9,2199.05,0,1,0,1,0,0,25.0,1
2683-JXWQQ,0,61,0,1,0,1,33.6,2117.2,0,0,0,1,0,0,61.0,0
0709-TVGUR,1,9,1,0,0,1,74.55,622.9,1,0,0,0,1,0,9.0,1
0618-XWMSS,0,28,0,0,0,1,74.9,2068.55,1,0,0,0,0,0,28.0,1
4588-YBNIB,0,1,0,2,0,1,19.6,19.6,1,0,0,0,0,0,1.0,0
0074-HDKDG,0,25,0,1,0,12,61.6,1611.0,0,0,1,1,0,0,2.0833333333333335,0
2451-YMUXS,1,67,1,1,1,24,64.55,4250.1,0,0,0,0,0,0,2.7916666666666665,0
2085-JVGAD,0,37,0,2,0,1,20.35,697.65,0,0,0,0,0,0,37.0,0
2832-KJCRD,0,38,1,0,1,1,103.65,3988.5,0,1,0,0,1,0,38.0,1
0422-UXFAP,0,51,1,0,0,12,98.85,4947.55,0,1,0,0,1,0,4.25,1
8063-GBATB,1,27,1,0,0,1,85.25,2287.25,1,1,0,0,1,0,27.0,1
6097-EQISJ,0,66,1,0,0,12,102.45,6615.15,1,1,0,1,0,0,5.5,1
9837-FWLCH,0,12,0,2,0,1,19.2,239.0,0,0,0,1,1,0,12.0,0
4397-FRLTA,0,4,0,2,0,1,20.15,84.5,0,0,0,0,0,0,4.0,0
6103-LIANB,0,59,1,0,0,24,99.5,5861.75,0,1,0,1,0,0,2.4583333333333335,1
0877-SDMBN,0,54,1,0,0,12,103.95,5639.05,1,1,0,0,0,0,4.5,1
4776-XSKYQ,0,12,0,1,1,12,30.25,368.85,0,0,0,1,0,0,1.0,0
9357-UJRUN,0,24,1,1,1,12,58.35,1346.9,0,0,0,0,1,0,2.0,0
2887-JPYLU,0,41,0,1,0,1,45.2,1841.9,0,0,0,0,0,0,41.0,0
1958-RNRKS,0,30,1,1,0,1,49.9,1441.95,0,0,0,0,0,0,30.0,0
2172-EJXVF,1,71,1,0,0,12,105.9,7521.95,0,1,0,0,1,0,5.916666666666667,1
2845-HSJCY,0,14,1,0,0,1,87.25,1258.6,1,1,0,1,1,0,14.0,1
4824-GUCBY,1,22,0,0,0,1,81.7,1820.9,0,0,0,0,0,0,22.0,1
3934-HXCFZ,0,23,1,0,0,1,99.25,2186.4,1,1,1,0,1,0,23.0,1
4860-YZGZM,0,10,0,2,0,1,20.0,185.4,0,0,0,0,0,0,10.0,0
3823-KYNQY,0,12,1,2,0,12,24.95,280.4,0,0,0,0,0,0,1.0,0
7297-DVYGA,0,51,0,2,0,12,19.85,996.95,0,0,0,0,0,0,4.25,0
5433-KYGHE,0,14,1,0,1,1,86.0,1164.05,0,0,0,0,0,0,14.0,1
4359-INNWN,0,17,0,2,0,12,20.05,337.9,0,0,0,0,0,0,1.4166666666666667,0
2984-TBYKU,0,72,1,0,1,24,104.9,7732.65,0,1,1,1,0,1,3.0,1
4735-BJKOU,0,40,0,2,0,24,20.15,804.85,0,0,0,0,0,0,1.6666666666666667,0
0730-BGQGF,0,71,1,1,1,24,90.3,6287.3,0,1,1,1,0,1,2.9583333333333335,1
7207-RMRDB,0,65,1,0,0,1,105.5,6985.65,1,1,0,1,1,0,65.0,1
4282-ACRXS,1,38,0,1,0,1,24.85,955.75,0,0,0,0,1,0,38.0,0
4070-OKWVH,0,52,1,0,0,1,94.6,5025.8,0,1,0,0,0,0,52.0,1
6701-DHKWQ,0,61,0,1,1,24,51.35,3244.4,0,1,0,1,0,0,2.5416666666666665,0
9674-EHPPG,0,46,0,1,1,24,40.4,1842.7,0,0,0,0,0,0,1.9166666666666667,0
2580-ASVVY,0,37,0,1,1,24,45.4,1593.1,0,1,0,0,0,0,1.5416666666666667,0
