customerID,SeniorCitizen,tenure,MultipleLines,InternetService,TechSupport,Contract,TotalCharges,Churn,StreamersWithTechSupport,Safer,Family,OnlinePayment,All,AverageChargesBasedOnContract,MonthlyChargesBin
5099-BAILX,1,43,1,0,1,1,4687.9,1,1,0,1,0,0,109.02093,0
8740-CRYFY,0,1,0,0,0,1,78.95,1,0,0,0,1,0,78.95,1
6330-JKLPC,0,11,1,0,0,1,896.9,1,0,0,0,0,0,81.53637,1
4316-XCSLJ,0,17,0,1,0,1,846.8,0,0,0,0,0,0,49.811764,0
9350-ZXYJC,0,4,1,2,0,24,116.95,0,0,0,0,0,0,701.69995,0
6127-ISGTU,0,16,1,0,0,1,1378.25,1,0,0,0,1,0,86.140625,1
8374-XGEJJ,1,43,1,0,0,1,4388.4,1,0,0,0,1,0,102.05581,1
8601-QACRS,0,5,1,1,0,1,249.95,1,0,0,0,0,0,49.989998,0
8565-CLBZW,0,24,1,0,0,1,2165.05,1,0,0,0,0,0,90.21042,1
4077-CROMM,0,31,1,0,1,1,3243.45,1,1,0,1,1,0,104.62742,1
3996-ZNWYK,1,71,0,2,0,24,1388.45,0,0,0,1,0,0,469.3352,0
5872-OEQNH,0,60,0,1,0,12,2773.9,0,0,0,0,1,0,554.78,0
9350-VLHMB,0,67,1,0,0,1,6373.1,0,0,0,1,0,0,95.120895,1
6283-GITPX,0,71,0,1,1,24,5522.7,0,1,1,0,0,0,1866.8281,1
4054-CUMIA,0,18,0,2,0,1,401.95,0,0,0,1,0,0,22.330557,0
6624-JDRDS,0,6,0,1,0,1,161.45,0,0,0,0,0,0,26.908333,0
3811-VBYBZ,0,7,1,0,0,1,673.25,1,0,0,0,1,0,96.17857,1
1624-NALOJ,1,5,1,0,0,1,502.6,1,0,0,0,1,0,100.520004,1
3099-OONVS,0,25,0,1,1,1,1296.8,0,0,0,1,0,0,51.872,0
4324-AHJKS,0,5,0,1,0,1,300.4,0,0,0,0,0,0,60.079998,0
1752-OZXFY,0,60,0,1,0,12,3561.15,0,0,0,0,0,0,712.23,0
9351-HXDMR,0,72,1,0,1,24,8240.85,0,1,0,0,0,0,2746.95,0
2778-OCLGR,1,24,0,1,0,1,971.3,1,0,0,0,0,0,40.470833,0
8847-GEOOQ,0,60,0,1,1,1,3582.4,0,1,0,0,0,0,59.706665,0
4818-DRBQT,0,29,1,0,0,1,2265.25,1,0,0,0,0,0,78.11207,1
2165-VOEGB,0,46,0,0,1,12,4822.85,1,1,0,0,0,0,1258.1348,1
6152-ONASV,0,68,1,1,1,12,3975.7,0,0,0,0,0,0,701.5941,0
4912-PIGUY,0,1,1,0,0,1,84.6,0,0,0,0,1,0,84.6,1
2070-XYMFH,1,23,1,0,0,1,1835.3,0,0,0,0,0,0,79.795654,1
2522-AHJXR,0,60,1,0,1,1,6572.85,0,1,0,0,0,0,109.5475,1
8313-AFGBW,0,47,0,1,0,24,3522.65,0,0,0,0,0,0,1798.7999,1
4137-BTIKL,0,2,1,0,0,1,174.75,0,0,0,0,0,0,87.375,1
3665-JATSN,0,19,0,1,0,1,710.05,0,0,0,0,1,0,37.37105,0
1699-HPSBG,0,12,0,1,1,12,727.8,1,1,0,0,1,0,727.8,0
8777-MBMTS,1,65,0,0,1,24,6725.5,0,1,0,0,0,0,2483.2615,1
3415-TAILE,0,2,0,1,0,1,134.35,1,0,0,1,0,0,67.175,0
4335-BSMJS,0,62,1,2,0,24,1563.95,0,0,0,0,0,0,605.39996,0
6982-SSHFK,0,1,0,1,0,1,44.4,1,0,0,0,0,0,44.4,0
0793-TWELN,0,4,1,0,0,1,319.85,0,0,0,0,1,0,79.9625,1
1763-KUAAW,1,18,0,2,0,12,369.6,0,0,0,0,0,0,246.4,0
2371-JQHZZ,0,24,1,0,0,1,2248.05,0,0,0,0,1,0,93.668755,1
0613-WUXUM,0,70,0,2,0,24,1401.4,0,0,0,1,0,0,480.48,0
5307-UVGNB,0,53,0,1,0,1,2495.2,0,0,1,1,0,0,47.079243,0
0827-ITJPH,0,36,0,2,0,24,689.0,0,0,0,0,0,0,459.33334,0
2012-NWRPA,1,11,1,0,0,1,1131.2,1,0,0,0,1,0,102.83636,1
8773-HHUOZ,0,17,0,1,0,1,1093.1,1,0,0,0,0,0,64.299995,0
2333-KWEWW,0,18,0,2,0,24,388.6,0,0,0,0,0,0,518.13336,0
3663-MITLP,0,15,0,0,0,1,1457.25,1,0,0,0,1,0,97.15,1
7508-MYBOG,0,14,1,0,0,1,1235.55,1,0,0,0,1,0,88.25358,1
6217-TOWGS,0,17,1,1,0,1,1322.55,0,0,0,0,0,0,77.79706,1
0968-GSIKN,0,1,0,0,0,1,70.8,1,0,0,0,0,0,70.8,1
7752-XUSCI,0,60,1,0,0,1,6396.45,1,0,0,0,1,0,106.607506,1
6818-WOBHJ,1,68,1,0,0,1,6127.6,1,0,0,0,0,0,90.11176,1
3902-MIVLE,0,63,1,1,1,24,4676.7,0,1,0,1,0,0,1781.6001,1
1552-TKMXS,0,42,0,2,0,1,869.9,0,0,0,0,0,0,20.711905,0
2946-KIQSP,0,35,0,1,1,1,1175.85,0,0,0,0,0,0,33.595715,0
3508-CFVZL,0,71,1,0,1,24,7985.9,0,1,1,0,0,0,2699.459,0
9306-CPCBC,0,3,1,0,0,1,210.3,1,0,0,0,1,0,70.1,1
6483-OATDN,0,8,0,1,0,1,411.6,0,0,0,1,0,0,51.45,0
7734-DBOAI,0,1,0,1,1,1,40.1,1,1,0,1,0,0,40.1,0
2014-MKGMH,0,46,1,0,0,12,4674.4,0,0,0,0,1,0,1219.4087,1
1794-SWWKL,0,15,1,1,1,1,867.1,0,0,0,1,0,0,57.806664,0
8118-LSUEL,1,23,1,0,0,1,2483.5,1,0,0,0,1,0,107.978264,1
9603-OAIHC,1,1,0,0,0,1,70.05,0,0,0,0,1,0,70.05,1
0854-UYHZD,0,13,0,2,0,24,265.3,0,0,0,1,0,0,489.7846,0
4318-RAJVY,0,10,0,2,0,12,198.25,0,0,0,0,0,0,237.90001,0
4277-UDIEF,0,24,1,1,1,1,1923.85,0,1,0,1,0,0,80.160416,1
0795-LAFGP,0,71,1,1,1,24,6668.05,0,1,1,1,0,1,2253.9885,1
4654-DLAMQ,1,64,0,0,0,12,6430.9,0,0,1,0,0,0,1205.7937,1
2667-WYLWJ,0,8,0,2,0,12,145.0,1,0,0,1,0,0,217.5,0
9019-QVLZD,0,1,0,0,0,1,79.55,1,0,0,0,0,0,79.55,1
6933-FHBZC,0,26,0,1,0,12,1553.2,0,0,0,0,0,0,716.8615,0
5349-IECLD,0,2,0,0,0,1,178.1,1,0,0,0,0,0,89.05,1
7047-YXDMZ,0,21,0,2,0,1,417.7,0,0,0,0,0,0,19.890476,0
8514-VZHEB,0,59,0,2,0,24,1147.85,0,0,0,1,0,0,466.922,0
3677-IYRBF,1,2,0,1,0,1,78.65,1,0,0,0,1,0,39.325,0
8573-CGOCC,0,16,0,2,0,1,294.9,0,0,0,0,0,0,18.43125,0
9537-VHDTA,0,1,0,1,0,1,51.2,0,0,0,0,0,0,51.2,0
0322-CHQRU,0,2,0,1,0,1,89.5,1,0,0,0,0,0,44.75,0
0096-BXERS,0,6,1,1,0,1,314.55,0,0,0,0,0,0,52.425,0
5597-GLBUC,0,1,0,0,0,1,85.45,1,0,0,0,1,0,85.45,1
2303-PJYHN,0,2,0,2,0,1,52.0,0,0,0,0,0,0,26.0,0
7531-GQHME,0,12,0,2,0,1,265.45,0,0,0,0,0,0,22.120834,0
9272-LSVYH,0,10,0,0,0,1,735.5,0,0,0,0,0,0,73.55,1
0487-CRLZF,0,49,0,1,1,24,3721.9,0,1,0,0,0,0,1822.9713,1
1725-MIMXW,0,1,0,2,0,1,19.45,1,0,0,0,0,0,19.45,0
6005-OBZPH,1,26,1,0,0,1,2277.65,1,0,0,0,1,0,87.60192,1
7526-BEZQB,0,12,1,0,0,1,1148.1,1,0,0,0,1,0,95.674995,1
2212-LYASK,0,27,0,1,0,12,1246.4,0,0,0,1,0,0,553.95557,0
9847-HNVGP,0,17,0,2,0,12,310.6,0,0,0,0,0,0,219.24706,0
4312-KFRXN,0,72,1,2,0,24,1710.9,0,0,0,0,0,0,570.30005,0
7598-UAASY,0,2,0,0,0,1,151.8,1,0,0,0,0,0,75.9,1
6734-JDTTV,0,65,0,2,0,24,1267.05,0,0,0,1,0,0,467.83386,0
7182-OVLBJ,0,62,1,0,0,24,6638.35,0,0,0,1,0,0,2569.6838,1
8778-LMWTJ,0,9,0,0,0,1,708.2,0,0,0,0,1,0,78.68889,1
4488-PSYCG,0,16,0,2,0,1,327.45,1,0,0,0,0,0,20.465626,0
3719-TDVQB,1,54,0,2,0,24,1031.1,0,0,0,0,0,0,458.26666,0
4238-JSSWH,1,35,1,0,0,1,3452.55,0,0,0,0,0,0,98.64429,1
9540-JYROE,0,8,0,0,0,1,551.35,1,0,0,0,0,0,68.91875,1
9497-QCMMS,1,1,1,0,0,1,93.55,1,0,0,0,1,0,93.55,1
6303-KFWSL,0,29,1,1,0,12,1620.2,0,0,0,0,1,0,670.4276,0
9786-IJYDL,0,35,1,0,1,24,3914.05,0,1,1,0,0,0,2683.92,0
0354-VXMJC,0,23,0,2,0,24,426.65,0,0,0,1,0,0,445.19998,0
7073-QETQY,0,66,0,2,0,12,1359.5,0,0,0,1,1,0,247.18181,0
2362-IBOOY,0,36,1,0,0,1,3050.15,1,0,0,0,1,0,84.72639,1
3295-YVUSR,1,2,1,0,0,1,154.3,0,0,0,0,0,0,77.15,1
9451-LPGOO,0,7,1,0,0,1,620.35,1,0,0,0,1,0,88.62142,1
3842-IYKUE,0,35,1,0,1,1,2917.5,1,0,0,0,0,0,83.35714,1
8181-YHCMF,0,68,0,1,1,24,4109.0,0,1,0,1,0,0,1450.2354,0
8591-NXRCV,0,41,1,1,1,1,3090.65,0,1,0,0,0,0,75.38171,1
9611-CTWIH,0,3,0,0,0,1,240.45,1,0,0,0,1,0,80.15,1
8305-VHZBZ,0,1,0,2,0,1,20.2,1,0,0,0,0,0,20.2,0
6777-TGHTM,0,53,1,0,0,12,5785.5,1,0,0,0,0,0,1309.9246,1
5158-RIVOP,0,11,0,2,0,24,202.3,0,0,0,1,0,0,441.38184,0
6745-JEFZB,0,35,1,0,1,1,3236.35,0,1,0,0,0,0,92.46715,1
9313-CDOGY,0,38,0,2,0,1,717.3,0,0,0,1,0,0,18.876316,0
6278-FEPBZ,0,9,0,2,0,1,186.15,0,0,0,0,0,0,20.683332,0
6407-UTSLV,1,2,0,0,0,1,163.7,0,0,0,0,0,0,81.85,1
9488-FVZCC,0,72,1,1,1,24,5661.7,0,1,1,1,0,1,1887.2334,1
5813-UECBU,1,33,1,0,0,1,2716.3,1,0,0,0,0,0,82.312126,1
8972-HJWNV,1,7,1,0,0,1,646.85,1,0,0,0,1,0,92.40714,1
8937-RDTHP,0,1,0,0,0,1,84.6,1,0,0,0,0,0,84.6,1
5696-JVVQY,0,48,0,1,0,24,3238.4,0,0,1,1,0,0,1619.2,1
2479-BRAMR,1,41,1,0,0,1,3273.55,1,0,0,0,0,0,79.84268,1
1722-LDZJS,0,53,0,2,0,12,1068.15,0,0,0,1,0,0,241.84529,0
4530-NDRKU,0,42,0,2,0,12,761.85,0,0,0,1,1,0,217.67143,0
8272-ONJLV,0,12,0,0,0,12,1184.0,0,0,0,0,0,0,1184.0,1
0835-JKADZ,0,71,1,0,1,24,7984.15,0,1,0,0,1,0,2698.8674,0
1088-AUUZZ,0,56,1,1,1,24,4261.2,0,1,0,1,0,0,1826.2285,1
6959-UWKHF,0,1,0,1,0,1,42.9,1,0,0,0,1,0,42.9,0
3865-QBWSJ,1,38,1,0,0,1,3162.65,0,0,0,0,0,0,83.22763,1
3982-XWFZQ,0,42,1,1,0,1,2203.65,1,0,0,0,1,0,52.467854,0
7658-UYUQS,1,21,0,0,0,1,1857.25,0,0,0,0,0,0,88.440475,1
6770-XUAGN,0,1,0,2,0,1,21.0,1,0,0,1,1,0,21.0,0
3424-NMNBO,1,58,1,0,0,12,6287.25,1,0,1,0,1,0,1300.8103,1
4079-WWQQQ,0,72,0,1,1,24,4807.45,0,1,1,0,0,0,1602.4834,0
0725-CXOTM,0,36,1,1,1,12,3348.1,0,1,0,0,0,0,1116.0333,1
0930-EHUZA,0,36,0,1,1,12,2606.35,0,1,1,0,0,0,868.7833,1
6175-IRFIT,0,5,0,0,0,1,426.35,0,0,0,0,0,0,85.270004,1
6174-NRBTZ,0,46,0,1,0,12,1489.3,0,0,0,0,0,0,388.51306,0
3144-KMTWZ,0,71,1,0,0,1,6669.45,0,0,0,0,0,0,93.93592,1
8745-PVESG,0,57,0,1,1,12,2258.25,0,0,0,0,0,0,475.42102,0
8751-EDEKA,0,28,0,0,0,1,2433.5,0,0,0,0,0,0,86.91071,1
9495-SKLKD,0,45,1,0,0,1,4456.65,0,0,0,1,0,0,99.03667,1
2276-YDAVZ,0,3,1,0,0,1,270.7,1,0,0,0,0,0,90.23334,1
0742-LAFQK,0,72,1,0,0,24,7422.1,0,0,1,0,1,0,2474.0334,1
7980-MHFLQ,0,72,1,2,0,24,1859.2,0,0,0,1,0,0,619.73334,0
8541-QVFKM,0,8,1,0,0,1,632.2,0,0,0,0,1,0,79.025,1
1015-JPFYW,0,7,0,2,0,12,136.75,0,0,0,0,0,0,234.42859,0
4806-DXQCE,1,70,1,0,1,24,7714.65,0,1,1,0,1,0,2645.0227,0
8314-HTWVE,0,7,0,2,0,24,144.15,0,0,0,1,0,0,494.22852,0
3913-RDSJZ,0,64,1,2,0,24,1714.95,0,0,0,0,0,0,643.1062,0
9398-MMQTO,0,3,0,0,0,1,221.1,0,0,0,0,0,0,73.700005,1
3071-MVJCD,0,72,1,1,1,24,5815.15,0,1,1,1,0,1,1938.3833,1
8382-SHQEH,0,8,1,0,0,1,764.95,1,0,0,0,1,0,95.61875,1
7576-OYWBN,1,3,1,0,0,1,231.8,1,0,0,0,1,0,77.26667,1
2842-JTCCU,0,2,0,1,0,1,80.35,1,0,0,0,0,0,40.175,0
4439-JMPMT,0,5,0,0,1,1,470.95,1,1,0,1,1,0,94.19,1
5248-KWLAR,0,71,1,1,1,24,6325.25,0,1,1,1,0,1,2138.1128,1
3769-MHZNV,0,33,0,2,0,24,670.35,0,0,0,1,0,0,487.52722,0
7161-DFHUF,0,71,1,2,0,24,1672.1,0,0,0,0,0,0,565.21686,0
8883-GRDWQ,1,20,0,1,1,12,1055.9,0,0,0,0,0,0,633.54004,0
3131-NWVFJ,0,14,0,2,0,12,294.5,0,0,0,1,0,0,252.42859,0
0303-UNCIP,0,41,1,1,0,12,2531.8,0,0,0,0,0,0,741.01465,0
6425-YQLLO,1,66,1,0,1,12,6975.25,1,1,0,0,0,0,1268.2273,1
6916-HIJSE,0,65,0,1,1,24,5459.2,0,1,1,0,0,0,2015.7046,1
5150-LJNSR,0,31,1,0,0,12,3082.1,0,0,0,1,0,0,1193.071,1
5917-RYRMG,1,32,0,2,0,12,587.7,0,0,0,0,0,0,220.38751,0
7623-TRNQN,0,1,0,1,1,1,49.9,1,0,0,0,0,0,49.9,0
3407-QGWLG,0,3,0,2,0,1,75.45,0,0,0,0,0,0,25.15,0
3088-FVYWK,0,53,1,2,0,24,1336.1,0,0,0,1,0,0,605.02637,0
3351-NGXYI,1,16,1,1,0,1,889.0,0,0,0,0,1,0,55.5625,0
7109-CQYUZ,0,52,1,1,1,24,4652.4,0,1,1,0,0,0,2147.2615,1
8993-PHFWD,0,3,0,1,0,1,58.9,1,0,0,0,0,0,19.633333,0
2988-QRAJY,0,69,1,0,0,24,7430.75,0,0,1,0,0,0,2584.609,0
6901-GOGZG,0,60,1,1,1,24,4984.85,0,1,0,0,1,0,1993.94,1
2626-URJFX,0,4,1,1,0,1,225.6,1,0,0,1,1,0,56.4,0
3410-YOQBQ,0,31,0,1,1,24,2497.2,0,1,0,0,0,0,1933.3162,1
5522-NYKPB,0,25,0,0,1,1,2199.05,0,1,0,1,0,0,87.962006,1
2683-JXWQQ,0,61,0,1,0,1,2117.2,0,0,0,1,0,0,34.708195,0
0709-TVGUR,1,9,1,0,0,1,622.9,1,0,0,0,1,0,69.21111,1
0618-XWMSS,0,28,0,0,0,1,2068.55,1,0,0,0,0,0,73.876785,1
4588-YBNIB,0,1,0,2,0,1,19.6,1,0,0,0,0,0,19.6,0
0074-HDKDG,0,25,0,1,0,12,1611.0,0,0,1,1,0,0,773.28,0
2451-YMUXS,1,67,1,1,1,24,4250.1,0,0,0,0,0,0,1522.424,0
2085-JVGAD,0,37,0,2,0,1,697.65,0,0,0,0,0,0,18.855406,0
2832-KJCRD,0,38,1,0,1,1,3988.5,0,1,0,0,1,0,104.960526,1
0422-UXFAP,0,51,1,0,0,12,4947.55,0,0,0,0,1,0,1164.1294,1
8063-GBATB,1,27,1,0,0,1,2287.25,1,0,0,0,1,0,84.71296,1
6097-EQISJ,0,66,1,0,0,12,6615.15,1,0,0,1,0,0,1202.7545,1
9837-FWLCH,0,12,0,2,0,1,239.0,0,0,0,1,1,0,19.916666,0
4397-FRLTA,0,4,0,2,0,1,84.5,0,0,0,0,0,0,21.125,0
6103-LIANB,0,59,1,0,0,24,5861.75,0,0,0,1,0,0,2384.4407,1
0877-SDMBN,0,54,1,0,0,12,5639.05,1,0,0,0,0,0,1253.1222,1
4776-XSKYQ,0,12,0,1,1,12,368.85,0,0,0,1,0,0,368.85,0
9357-UJRUN,0,24,1,1,1,12,1346.9,0,0,0,0,1,0,673.45,0
2887-JPYLU,0,41,0,1,0,1,1841.9,0,0,0,0,0,0,44.924393,0
1958-RNRKS,0,30,1,1,0,1,1441.95,0,0,0,0,0,0,48.065,0
2172-EJXVF,1,71,1,0,0,12,7521.95,0,0,0,0,1,0,1271.3156,1
2845-HSJCY,0,14,1,0,0,1,1258.6,1,0,0,1,1,0,89.9,1
4824-GUCBY,1,22,0,0,0,1,1820.9,0,0,0,0,0,0,82.76818,1
3934-HXCFZ,0,23,1,0,0,1,2186.4,1,0,1,0,1,0,95.06087,1
4860-YZGZM,0,10,0,2,0,1,185.4,0,0,0,0,0,0,18.539999,0
3823-KYNQY,0,12,1,2,0,12,280.4,0,0,0,0,0,0,280.4,0
7297-DVYGA,0,51,0,2,0,12,996.95,0,0,0,0,0,0,234.57648,0
5433-KYGHE,0,14,1,0,1,1,1164.05,0,0,0,0,0,0,83.14643,1
4359-INNWN,0,17,0,2,0,12,337.9,0,0,0,0,0,0,238.51764,0
2984-TBYKU,0,72,1,0,1,24,7732.65,0,1,1,1,0,1,2577.55,1
4735-BJKOU,0,40,0,2,0,24,804.85,0,0,0,0,0,0,482.91,0
0730-BGQGF,0,71,1,1,1,24,6287.3,0,1,1,1,0,1,2125.2844,1
7207-RMRDB,0,65,1,0,0,1,6985.65,1,0,0,1,1,0,107.471535,1
4282-ACRXS,1,38,0,1,0,1,955.75,0,0,0,0,1,0,25.151316,0
4070-OKWVH,0,52,1,0,0,1,5025.8,0,0,0,0,0,0,96.649994,1
6701-DHKWQ,0,61,0,1,1,24,3244.4,0,1,0,1,0,0,1276.4851,0
9674-EHPPG,0,46,0,1,1,24,1842.7,0,0,0,0,0,0,961.4086,0
2580-ASVVY,0,37,0,1,1,24,1593.1,0,1,0,0,0,0,1033.362,0
7176-WRTNX,0,70,1,0,1,24,7711.25,0,1,1,0,0,0,2643.8572,0
5044-XDPYX,0,51,1,2,0,24,1281.25,0,0,0,0,0,0,602.94116,0
4670-TABXH,0,72,1,0,1,24,7758.9,0,1,0,0,0,0,2586.2998,1
4465-VDKIQ,0,18,0,0,0,1,1358.6,0,0,0,0,0,0,75.477776,1
8263-OKETD,0,20,1,1,1,1,1370.35,0,1,0,0,0,0,68.5175,0
3396-DKDEL,0,70,1,0,1,24,8250.0,0,1,1,1,0,1,2828.5713,0
3325-FUYCG,0,28,1,0,0,12,2847.4,1,0,0,1,0,0,1220.3142,1
0137-OCGAB,0,1,1,0,0,1,80.2,1,0,0,0,0,0,80.2,1
2176-LVPNX,1,71,1,1,1,24,6293.45,0,1,1,0,0,0,2127.3635,1
8417-GSODA,0,28,1,0,0,12,2568.15,0,0,0,1,0,0,1100.6357,1
6402-SSEJG,0,25,0,1,0,12,1540.2,0,0,1,0,0,0,739.29596,0
5442-BHQNG,0,2,0,0,0,1,139.25,0,0,0,0,0,0,69.625,1
3945-GFWQL,0,12,0,1,0,1,480.6,1,0,0,0,1,0,40.05,0
7853-WNZSY,0,1,0,2,0,1,19.75,0,0,0,0,0,0,19.75,0
2660-EMUBI,1,10,1,0,0,1,898.35,1,0,0,0,1,0,89.835,1
2712-SYWAY,0,1,1,2,0,1,25.7,0,0,0,0,1,0,25.7,0
7729-JTEEC,0,2,0,1,0,1,90.05,0,0,0,1,1,0,45.025,0
5115-GZDEL,0,72,0,1,1,24,4671.7,0,1,1,0,0,0,1557.2334,0
1809-DMJHQ,0,5,0,1,0,1,221.7,1,0,0,0,0,0,44.34,0
5271-YNWVR,0,68,1,0,1,24,7856.0,1,1,1,1,1,1,2772.7058,0
3627-FHKBK,0,1,0,0,0,1,75.3,1,0,0,0,0,0,75.3,1
8835-VSDSE,0,2,0,0,0,1,141.45,1,0,0,0,1,0,70.725,1
6137-NICCO,0,6,1,0,0,1,518.75,0,0,0,1,0,0,86.458336,1
9102-OXKFY,0,59,1,1,0,24,3116.15,0,0,0,0,0,0,1267.5864,0
5804-HYIEZ,0,70,1,0,0,1,7554.05,0,0,0,1,1,0,107.915,1
9367-TCUYN,0,12,0,2,0,1,223.6,0,0,0,0,0,0,18.633333,0
0224-NIJLP,0,8,0,2,0,24,165.5,0,0,0,1,0,0,496.5,0
8071-SBTRN,0,70,1,0,0,24,7737.55,0,0,1,0,0,0,2652.874,0
4006-HKYHO,0,63,0,1,1,24,5309.5,0,1,1,0,0,0,2022.6667,1
8246-SHFGA,0,17,0,2,0,1,385.55,0,0,0,0,0,0,22.67941,0
0868-VJRDR,0,64,0,0,1,24,6605.55,0,1,0,0,0,0,2477.081,1
5339-TJFEK,0,62,1,0,0,1,6487.2,0,0,0,1,1,0,104.63226,1
0839-QNXME,0,30,0,2,0,24,578.5,0,0,0,0,0,0,462.8,0
9659-ZTWSM,1,66,1,0,1,12,7051.95,0,1,0,0,0,0,1282.1729,1
4785-NKHCX,1,5,0,2,0,1,94.15,0,0,0,0,0,0,18.83,0
5018-LXQQG,0,30,0,1,1,1,1923.5,0,1,0,1,0,0,64.11667,0
5832-TRLPB,0,29,0,1,1,12,2243.9,0,1,0,0,0,0,928.5104,1
2284-VFLKH,0,49,0,0,1,12,4920.8,0,1,0,0,0,0,1205.0938,1
2651-ZCBXV,0,54,1,0,1,24,5760.65,0,1,0,0,0,0,2560.2888,1
6340-DACFT,0,50,0,2,0,24,1070.25,0,0,0,1,0,0,513.72003,0
3689-MOZGR,0,29,0,1,1,1,926.2,0,0,0,0,1,0,31.937931,0
8257-RZAHR,0,14,1,1,0,1,941.0,1,0,0,0,0,0,67.21429,0
5876-HZVZM,0,6,0,1,0,1,365.35,1,0,0,1,0,0,60.891666,0
4797-MIWUM,0,7,0,2,0,1,174.7,0,0,0,1,0,0,24.957142,0
9146-JRIOX,0,14,1,2,0,1,372.45,0,0,0,1,0,0,26.603573,0
5168-MSWXT,0,8,0,0,0,1,759.55,0,0,0,1,1,0,94.94375,1
4992-LTJNE,0,72,1,1,0,24,3983.6,0,0,0,1,0,0,1327.8667,0
7113-HIPFI,0,66,0,1,1,24,4097.05,0,0,1,1,0,0,1489.8363,0
5093-FEGLU,0,47,0,2,0,24,921.55,0,0,0,0,0,0,470.57874,0
5066-GFJMM,0,3,0,2,0,1,45.75,0,0,0,0,0,0,15.25,0
6374-AFWOX,0,46,0,1,1,24,3047.15,0,0,1,0,0,0,1589.8173,0
7402-EYFXX,1,26,1,0,0,1,2404.1,0,0,0,0,1,0,92.465385,1
5868-CZJDR,0,1,0,1,0,1,31.35,1,0,0,0,0,0,31.35,0
5756-JYOJT,0,11,0,1,1,12,697.25,0,1,0,0,0,0,760.63635,0
8707-HOEDG,0,70,1,0,1,24,7689.8,0,1,0,1,1,0,2636.503,0
6987-XQSJT,1,54,1,0,0,1,4370.25,1,0,0,0,1,0,80.93056,1
9090-SGQXL,1,68,1,0,0,1,7299.65,1,0,0,0,1,0,107.34779,1
3331-HQDTW,0,34,1,0,0,1,3587.25,1,0,1,0,0,0,105.507355,1
2305-MRGLV,0,28,0,0,1,1,2065.4,0,0,0,0,0,0,73.76428,1
6518-KZXCB,0,22,1,2,0,24,566.5,0,0,0,0,0,0,618.0,0
6893-ODYYE,0,50,0,0,1,12,4549.45,0,0,1,0,0,0,1091.868,1
1343-EHPYB,0,63,1,0,0,1,6603.0,1,0,0,0,1,0,104.809525,1
7562-UXTPG,0,13,0,0,0,1,886.7,0,0,0,0,0,0,68.207695,1
0795-XCCTE,1,72,1,2,0,24,1809.35,0,0,0,0,0,0,603.11664,0
0980-PVMRC,0,40,0,1,0,1,2036.55,0,0,0,1,1,0,50.91375,0
2227-JRSJX,0,21,0,0,1,1,1956.4,0,1,0,0,0,0,93.1619,1
5887-IKKYO,0,58,1,0,1,24,5563.65,0,1,0,1,0,0,2302.2,1
8861-HGGKB,0,10,1,0,0,1,830.85,1,0,0,0,0,0,83.085,1
1898-JSNDC,0,39,0,1,0,12,2224.5,0,0,0,0,0,0,684.46155,0
7245-JMTTQ,0,51,1,0,1,12,5703.25,0,1,0,0,1,0,1341.9412,0
2061-VVFST,0,37,0,2,0,1,805.2,0,0,0,0,0,0,21.762163,0
0674-GCDXG,0,63,1,1,1,24,4479.2,0,1,0,0,0,0,1706.362,1
3807-XHCJH,0,1,0,2,0,1,20.0,0,0,0,1,0,0,20.0,0
8208-EUMTE,0,16,0,1,1,24,916.15,0,1,1,0,0,0,1374.2251,0
6328-ZPBGN,1,11,1,0,0,1,997.65,1,0,0,0,0,0,90.69546,1
1310-QRITU,0,18,1,1,0,1,913.3,0,0,0,0,1,0,50.738888,0
3744-ZRRDZ,0,21,1,0,0,1,1852.85,1,0,0,0,1,0,88.23095,1
4072-IPYLT,0,36,0,1,0,1,1815.0,0,0,0,1,0,0,50.416668,0
3777-XROBG,0,58,0,2,0,24,1079.65,0,0,0,1,0,0,446.75177,0
3070-BDOQC,0,60,0,0,0,24,5941.05,0,0,0,0,1,0,2376.42,1
2030-BTZRO,0,6,0,2,0,24,107.6,0,0,0,1,0,0,430.39996,0
7534-BFESC,1,24,1,0,0,1,1712.7,1,0,0,0,1,0,71.362495,1
2604-XVDAM,0,12,0,1,0,1,540.95,0,0,0,0,0,0,45.079166,0
8050-WYBND,0,22,0,1,0,12,1031.4,0,0,0,0,0,0,562.58185,0
0377-JBKKT,0,22,0,1,1,1,1271.8,0,0,0,1,0,0,57.809093,0
8756-RDDLT,0,68,0,1,1,1,3085.35,0,1,0,0,0,0,45.372795,0
0682-USIXD,0,21,0,0,1,1,1818.9,0,1,0,0,1,0,86.61429,1
3831-YCPUO,0,72,0,0,1,24,7854.9,0,1,1,1,0,1,2618.3,1
5542-DHSXL,0,4,0,1,0,1,235.05,0,0,0,0,0,0,58.7625,0
7674-YTAFD,0,33,0,0,1,12,2684.85,0,0,0,0,0,0,976.3091,1
8992-VONJD,0,13,0,1,0,1,764.55,0,0,0,0,1,0,58.81154,0
2897-DOVND,0,2,0,0,0,1,146.65,0,0,0,0,1,0,73.325,0
2937-FTHUR,0,18,1,1,0,1,1166.7,0,0,0,0,0,0,64.816666,0
5208-FVQKB,0,70,0,1,1,24,4664.15,0,1,0,0,0,0,1599.1372,0
9135-HSWOC,0,64,0,2,0,24,1274.05,0,0,0,1,0,0,477.76877,0
8931-GJJIQ,0,9,1,0,0,1,803.3,1,0,0,0,1,0,89.255554,1
