customerID,SeniorCitizen,Partner,Dependents,tenure,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6198-ZFIOJ,0,1,1,5,Yes,Fiber optic,No,No,No,No,No,No,1,0,1,75.6,402.5,0.0
7695-PKLCZ,0,1,1,68,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,20.5,1424.9,0.0
2003-CKLOR,0,1,1,66,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,0,1,99.5,6710.5,1.0
7271-AJDTL,0,0,1,55,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,1,1,0,94.45,5073.1,0.0
0824-VWDPO,0,1,1,45,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,12,0,0,96.75,4442.75,0.0
7493-GVFIO,0,1,1,57,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,20.55,1252.85,0.0
9067-YGSCA,0,1,1,70,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,26.05,1856.4,0.0
8267-ZNYVZ,0,0,1,33,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,12,1,1,103.75,3361.05,1.0
3717-LNXKW,0,0,1,38,Yes,Fiber optic,Yes,No,No,No,Yes,No,1,0,0,91.7,3479.05,0.0
4636-OLWOE,0,1,0,54,No,DSL,No,Yes,Yes,Yes,No,No,12,1,1,61.0,3283.05,0.0
3214-IYUUQ,0,0,1,61,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,12,0,0,93.7,5860.7,0.0
9206-GVPEQ,0,0,1,13,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,1,1,1,54.45,706.85,1.0
9564-KCLHR,0,1,1,1,No,DSL,No,No,No,Yes,No,No,1,0,0,51.25,51.25,1.0
7665-VIGUD,0,1,1,10,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,20.35,176.3,0.0
0264-CNITK,0,0,0,71,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,20.1,1389.6,0.0
9696-RMYBA,0,1,1,5,No,Fiber optic,No,No,No,No,Yes,No,1,1,0,80.1,398.55,0.0
1977-STDKI,1,1,1,1,No,Fiber optic,No,Yes,No,No,No,No,1,1,1,73.0,73.0,1.0
0661-WCQNQ,0,0,1,22,No,DSL,Yes,No,No,Yes,No,No,12,1,0,56.25,1292.2,0.0
4546-FOKWR,0,1,1,16,Yes,Fiber optic,No,No,No,No,No,No,1,1,0,74.75,1129.35,0.0
5639-NTUPK,0,1,0,13,No,DSL,Yes,No,No,No,No,No,1,1,0,52.1,670.65,0.0
3346-BRMIS,1,0,1,18,No phone service,DSL,No,No,Yes,No,Yes,Yes,1,1,1,48.35,810.7,1.0
1663-MHLHE,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,19.2,19.2,0.0
4550-EVXNY,0,1,0,1,No,Fiber optic,No,No,No,No,No,No,1,1,1,69.65,69.65,1.0
6522-OIQSX,0,0,0,69,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,24,1,0,54.95,3772.5,0.0
3853-LYGAM,0,1,1,17,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,1,1,0,95.65,1640.0,0.0
2361-UPSND,0,0,1,46,No,DSL,Yes,Yes,No,Yes,No,Yes,12,0,0,70.6,3231.05,0.0
0825-CPPQH,0,0,1,71,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,19.1,1372.45,0.0
1571-SAVHK,0,1,1,12,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,1,1,0,99.95,1132.75,1.0
1293-BSEUN,0,0,0,72,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,1,0,20.7,1482.3,0.0
5117-IFGPS,1,0,1,29,Yes,Fiber optic,No,No,No,No,No,Yes,1,1,1,84.3,2357.75,0.0
4720-VSTSI,0,1,1,44,Yes,Fiber optic,No,Yes,Yes,No,No,No,1,1,0,84.8,3862.55,1.0
7739-LAXOG,0,0,0,32,Yes,Fiber optic,No,No,Yes,No,No,Yes,1,1,0,91.05,2954.5,1.0
2080-GKCWQ,0,1,1,2,No,Fiber optic,No,Yes,No,No,No,No,1,0,1,74.95,151.75,0.0
9529-OFXHY,0,1,1,15,Yes,Fiber optic,Yes,No,No,No,Yes,No,1,1,0,87.75,1242.2,0.0
9470-RTWDV,0,0,0,26,Yes,DSL,No,No,Yes,Yes,Yes,Yes,12,1,0,82.0,2083.1,0.0
6413-XKKPU,0,0,0,17,No,Fiber optic,Yes,No,Yes,No,Yes,No,1,1,1,89.4,1539.45,1.0
2996-XAUVF,0,1,1,70,No phone service,DSL,No,No,No,Yes,No,Yes,24,1,0,40.05,2799.75,0.0
3689-MOZGR,0,1,1,29,No phone service,DSL,No,No,No,Yes,No,No,1,1,1,31.2,926.2,0.0
9588-OZDMQ,0,0,1,2,No,DSL,No,No,No,No,No,No,1,1,1,45.0,89.75,0.0
7826-VVKWT,1,0,0,24,No,Fiber optic,No,No,Yes,No,Yes,Yes,24,1,1,96.55,2263.45,0.0
5393-HJZSM,0,0,0,32,No,DSL,Yes,Yes,Yes,Yes,No,Yes,1,0,0,76.3,2404.15,0.0
8348-JLBUG,1,0,1,64,No,Fiber optic,Yes,No,Yes,No,No,No,12,0,0,80.3,5017.7,0.0
9318-NKNFC,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,0,18.85,18.85,1.0
4501-VCPFK,0,1,1,26,No phone service,DSL,No,No,Yes,Yes,No,No,1,0,1,35.75,1022.5,0.0
2845-KDHVX,0,0,1,64,No,DSL,No,Yes,Yes,Yes,No,Yes,24,1,0,68.3,4378.8,0.0
3160-TYXLT,0,1,1,53,No phone service,DSL,Yes,Yes,No,No,No,Yes,1,1,0,46.3,2546.85,0.0
4291-HPAXL,0,1,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,19.85,19.85,0.0
7169-YWAMK,0,0,0,72,No,DSL,Yes,Yes,No,Yes,Yes,No,24,0,0,68.4,4855.35,0.0
9445-ZUEQE,0,0,0,27,Yes,Fiber optic,No,Yes,No,Yes,No,No,1,1,0,85.2,2151.6,0.0
8095-WANWK,0,1,1,10,No,DSL,No,No,No,No,No,No,1,0,0,45.25,428.7,0.0
1866-RZZQS,1,1,1,41,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1,1,1,98.4,4187.75,1.0
9974-JFBHQ,0,1,0,64,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,1,1,0,99.15,6171.2,0.0
6087-MVHJH,0,1,1,16,Yes,Fiber optic,No,No,Yes,No,No,Yes,1,1,1,88.45,1422.1,1.0
6922-NCEDI,0,1,0,56,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,1,0,21.2,1238.65,0.0
8637-XJIVR,0,1,1,12,Yes,Fiber optic,Yes,No,No,No,No,No,1,1,1,78.95,927.35,1.0
6348-SNFUS,0,0,0,72,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,24,1,0,55.45,4179.2,0.0
0495-ZBNGW,1,0,1,5,Yes,Fiber optic,No,No,Yes,No,No,No,1,1,0,79.9,343.95,1.0
0943-ZQPXH,0,0,0,44,No,Fiber optic,No,No,Yes,No,Yes,Yes,1,1,0,92.95,4122.9,0.0
7613-LLQFO,0,1,1,12,Yes,Fiber optic,No,No,No,No,Yes,No,1,1,1,84.45,1059.55,1.0
7682-AZNDK,0,0,0,34,No,Fiber optic,No,Yes,Yes,No,Yes,No,1,1,1,89.85,3091.75,0.0
8331-ZXFOE,0,1,1,58,Yes,DSL,Yes,Yes,Yes,Yes,No,No,12,1,0,71.1,4299.2,0.0
6652-YFFJO,0,1,1,11,No,DSL,No,No,No,No,Yes,Yes,1,1,1,64.9,716.1,0.0
5372-FBKBN,0,1,0,21,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.75,452.2,0.0
8050-DVOJX,1,1,1,49,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,24,0,0,81.35,4060.9,0.0
5687-DKDTV,0,1,1,4,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.35,77.5,1.0
2239-JALAW,0,1,1,58,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,12,1,0,103.25,6017.65,1.0
7240-FQLHE,1,0,1,18,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,1,0,0,99.75,1836.25,1.0
5346-BZCHP,0,0,0,69,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,19.4,1346.2,0.0
0872-CASZJ,0,0,1,59,Yes,DSL,Yes,No,No,Yes,No,Yes,12,1,0,69.1,4096.9,0.0
1725-MIMXW,0,1,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,0,19.45,19.45,1.0
0843-WTBXE,0,1,1,53,Yes,Fiber optic,No,No,No,No,Yes,No,1,0,0,85.45,4517.25,1.0
0603-OLQDC,0,1,0,12,No,DSL,Yes,No,No,No,Yes,Yes,1,1,0,69.85,837.5,0.0
0196-JTUQI,0,1,1,9,Yes,Fiber optic,No,No,No,No,No,No,1,1,0,75.2,633.85,0.0
6088-BXMRG,0,0,0,32,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1,1,1,98.85,3089.6,0.0
6518-LGAOV,0,0,1,38,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,1,1,1,105.0,4026.4,1.0
6579-JPICP,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.4,20.4,0.0
9060-HJJRW,0,1,1,51,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,12,1,0,56.4,2928.5,0.0
4291-HYEBC,1,0,0,28,No phone service,DSL,No,Yes,No,No,No,Yes,12,1,1,39.1,1096.6,0.0
4531-AUZNK,0,0,0,51,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,12,1,0,95.15,5000.05,0.0
1131-QQZEB,1,0,1,71,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,23.95,1756.2,0.0
0362-ZBZWJ,0,1,1,36,Yes,Fiber optic,No,No,No,No,No,Yes,1,1,1,84.9,3067.2,1.0
5494-WOZRZ,0,0,0,71,No,DSL,Yes,No,Yes,Yes,Yes,Yes,24,1,0,82.0,5999.85,0.0
4614-NUVZD,0,1,1,1,No,Fiber optic,No,No,No,No,No,Yes,1,1,1,81.1,81.1,1.0
9546-KDTRB,0,1,1,19,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,24.7,465.85,0.0
5693-PIPCS,0,1,1,41,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,24,1,0,99.65,4220.35,0.0
5565-FILXA,1,1,1,16,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,1,1,96.15,1529.2,1.0
8746-OQQRW,0,1,1,4,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,25.25,101.9,0.0
3198-VELRD,0,0,0,3,Yes,Fiber optic,No,No,No,No,No,Yes,1,1,0,84.75,264.85,1.0
6131-FOYAS,0,1,1,35,Yes,DSL,Yes,No,Yes,No,No,No,1,1,1,59.6,2094.9,0.0
0564-JJHGS,0,1,1,9,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,1,1,95.5,829.1,1.0
6728-WYQBC,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.95,20.95,0.0
3460-TJBWI,0,0,0,24,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,24.2,609.05,0.0
5816-QVHRX,0,1,1,37,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,1,0,0,100.3,3541.4,0.0
5168-MQQCA,0,0,1,72,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,12,1,0,108.5,8003.8,0.0
3419-SNJJD,1,0,1,65,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,1,0,0,105.25,6786.4,1.0
6837-BJYDQ,0,1,1,3,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,19.6,61.35,0.0
2455-USLMV,0,1,1,31,Yes,Fiber optic,Yes,No,Yes,No,No,No,1,1,0,84.75,2613.4,0.0
0345-XMMUG,0,0,1,46,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,24,1,0,108.9,4854.3,0.0
2351-RRBUE,0,0,0,7,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,20.65,134.05,0.0
2782-JEEBU,0,1,1,21,No phone service,DSL,No,Yes,No,Yes,No,No,1,1,0,36.0,780.15,0.0
4140-WJAWW,0,1,1,5,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,19.85,108.05,1.0
4853-RULSV,0,1,1,70,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,24,1,0,104.0,7250.15,1.0
6260-ONULR,0,1,1,1,No,DSL,No,No,No,No,Yes,Yes,1,1,0,62.8,62.8,0.0
2692-AQCPF,0,0,1,65,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,12,1,0,108.05,7118.9,0.0
5916-QEWPT,0,0,1,2,No,DSL,No,No,Yes,No,Yes,Yes,1,0,0,69.0,147.8,0.0
5906-BFOZT,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,0,19.5,19.5,0.0
6198-RTPMF,0,0,1,17,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,0,1,92.6,1579.7,0.0
8627-EHGIP,0,1,1,44,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,12,1,0,53.95,2375.4,1.0
6702-OHFWR,1,1,1,1,No phone service,DSL,No,Yes,Yes,No,No,Yes,1,1,1,43.3,43.3,1.0
6103-LIANB,0,0,0,59,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,24,1,0,99.5,5861.75,0.0
2452-SNHFZ,0,1,1,47,No,Fiber optic,Yes,No,No,No,No,No,1,0,0,75.45,3545.1,0.0
1015-JPFYW,0,1,0,7,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,19.45,136.75,0.0
6339-DKLMK,0,1,1,13,No phone service,DSL,No,Yes,No,No,No,No,1,1,1,31.65,389.95,0.0
0856-NAOES,0,1,1,6,No,DSL,No,No,Yes,No,Yes,No,1,0,0,60.9,414.1,0.0
5248-YGIJN,0,0,1,72,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,24,1,0,90.25,6369.45,0.0
0835-JKADZ,0,1,1,71,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,24,1,1,111.25,7984.15,0.0
5154-VEKBL,0,1,1,9,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,1,0,0,58.5,539.85,1.0
2137-DQMEV,0,0,0,68,No phone service,DSL,Yes,Yes,No,No,Yes,No,12,0,0,44.8,2983.65,0.0
0440-EKDCF,0,0,1,62,No,DSL,No,Yes,Yes,Yes,No,No,24,1,0,60.15,3753.2,0.0
7234-KMNRQ,0,1,1,4,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,19.0,73.45,0.0
2632-IVXVF,0,0,0,68,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,24,0,0,111.75,7511.3,0.0
4807-IZYOZ,0,1,1,51,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,20.65,1020.75,0.0
8091-TTVAX,0,0,1,58,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,12,0,0,100.35,5681.1,0.0
3737-GCSPV,0,0,1,11,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,1,1,0,96.2,1222.05,1.0
8092-NLTGF,0,1,1,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,24.75,1777.6,0.0
6199-IPCAO,0,0,0,29,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,26.1,692.55,0.0
7416-CKTEP,0,0,1,57,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,1,0,19.6,1134.25,0.0
7359-SSBJK,1,1,1,64,No,DSL,Yes,Yes,No,Yes,Yes,No,24,1,0,70.2,4481.0,1.0
3049-NDXFL,0,1,1,1,Yes,Fiber optic,No,No,No,No,No,Yes,1,0,0,85.8,85.8,1.0
7975-JMZNT,0,0,1,66,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,24,0,0,91.7,6075.9,0.0
6506-EYCNH,0,0,0,28,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,0,19.55,543.8,0.0
3457-PQBYH,0,0,0,58,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,20.3,1160.75,0.0
0064-SUDOG,0,0,0,12,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,20.3,224.5,0.0
3244-CQPHU,1,1,1,72,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,24,1,0,110.1,7746.7,0.0
8167-GJLRN,0,1,1,3,No phone service,DSL,No,No,No,Yes,No,No,1,0,1,30.4,82.15,0.0
9964-WBQDJ,0,0,1,71,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,1,0,24.4,1725.4,0.0
9189-JWSHV,1,0,1,24,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,1,1,93.55,2264.05,1.0
9971-ZWPBF,1,0,0,34,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,1,1,1,108.9,3625.2,0.0
6196-HBOBZ,0,0,1,65,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,24,1,1,99.35,6347.55,0.0
3791-LGQCY,1,0,1,56,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1,1,0,100.65,5688.05,1.0
2725-IWWBA,0,0,0,46,No,DSL,Yes,No,Yes,Yes,No,No,12,0,0,56.9,2560.1,0.0
6859-RKMZJ,0,0,1,11,No,DSL,No,No,No,No,Yes,No,1,1,0,55.05,608.15,0.0
5149-CUZUJ,0,0,0,28,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,12,0,0,92.9,2768.35,0.0
5795-BKOYE,0,0,0,69,No,DSL,No,Yes,Yes,Yes,No,No,12,0,0,59.1,4134.7,0.0
6522-YRBXD,1,0,1,35,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,1,1,1,94.55,3365.4,0.0
7285-KLOTR,0,0,1,12,Yes,DSL,Yes,No,Yes,No,Yes,Yes,12,0,1,78.85,876.75,0.0
7064-JHXCE,0,0,0,62,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,20.05,1263.9,0.0
1265-XTECC,1,0,1,68,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,12,1,0,96.55,6581.9,1.0
3058-WQDRE,0,1,1,13,No phone service,DSL,No,No,No,No,No,No,1,1,0,25.15,331.85,0.0
0253-ZTEOB,0,0,0,48,Yes,DSL,No,Yes,No,Yes,Yes,Yes,24,0,1,79.65,3870.3,0.0
2929-QNSRW,0,0,1,56,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,12,1,1,98.25,5508.35,1.0
2446-BEGGB,1,1,1,6,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1,1,1,98.25,560.6,1.0
2575-GFSOE,0,0,0,7,No,Fiber optic,No,No,No,No,No,No,1,1,1,69.0,506.9,1.0
7101-HRBLJ,0,0,0,72,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,24,1,0,83.7,6096.9,0.0
0727-IWKVK,0,0,1,9,No,Fiber optic,No,Yes,Yes,No,No,No,1,1,1,79.9,741.7,1.0
8218-FFJDS,0,0,1,72,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,24,1,0,86.4,6058.95,0.0
5843-TTHGI,0,1,1,18,No,DSL,No,No,Yes,No,No,No,1,1,0,50.0,892.7,0.0
7479-NITWS,0,1,1,7,Yes,Fiber optic,No,No,Yes,No,Yes,No,1,1,0,89.35,631.85,1.0
1866-OBPNR,0,0,0,1,No,Fiber optic,No,Yes,No,No,No,No,1,0,0,74.6,74.6,0.0
8920-NAVAY,1,1,1,62,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,12,1,0,110.75,7053.35,0.0
2351-BKRZW,0,0,0,43,No,DSL,Yes,No,Yes,No,Yes,Yes,24,0,0,75.2,3254.35,0.0
4702-IOQDC,0,1,1,1,No,Fiber optic,No,No,No,No,No,No,1,1,1,70.1,70.1,1.0
0536-BGFMZ,0,0,1,28,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.5,563.05,0.0
4007-NHVHI,1,1,1,56,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,1,1,1,96.85,5219.65,0.0
8884-FEEWR,0,1,1,35,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,20.6,754.0,0.0
0936-NQLJU,0,0,1,41,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,20.65,875.55,0.0
8774-GSBUN,0,0,1,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,25.4,1797.1,0.0
8871-JLMHM,0,0,1,68,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,24,0,0,90.2,6297.65,0.0
3315-IKYZQ,0,0,0,28,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,12,0,0,50.8,1386.8,0.0
1785-BPHTP,0,0,0,28,No,Fiber optic,No,No,Yes,No,Yes,No,1,0,1,85.45,2289.9,0.0
3359-DSRKA,0,0,0,58,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,1,0,19.85,1158.85,0.0
1208-DNHLN,0,0,0,23,Yes,DSL,No,No,No,No,No,No,12,1,0,48.35,1067.15,1.0
0639-TSIQW,0,1,1,67,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,1,1,0,102.95,6886.25,1.0
7872-RDDLZ,1,1,1,67,Yes,DSL,No,Yes,No,No,No,No,1,0,1,54.9,3725.5,0.0
0128-MKWSG,0,1,0,26,No phone service,DSL,Yes,No,No,Yes,No,Yes,1,0,0,45.8,1147.0,0.0
7341-LXCAF,0,0,1,4,Yes,Fiber optic,No,No,No,No,No,No,1,1,1,74.65,301.4,1.0
7703-ZEKEF,0,1,1,23,Yes,Fiber optic,No,No,Yes,No,No,No,1,1,1,81.0,1917.1,1.0
1043-YCUTE,0,0,1,56,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,1,0,25.15,1327.15,1.0
8006-PYCSW,0,1,1,2,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.1,39.8,0.0
3786-WOVKF,1,0,1,72,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,12,1,0,106.85,7677.4,0.0
5243-SAOTC,0,1,1,54,Yes,Fiber optic,No,Yes,No,No,No,No,1,1,0,79.85,4308.25,0.0
3506-LCJDC,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,19.95,19.95,1.0
3752-CQSJI,0,0,0,13,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,0,20.45,254.5,0.0
1357-MVDOZ,0,0,0,11,No,DSL,No,No,Yes,No,Yes,No,1,1,0,59.65,683.25,0.0
4801-JZAZL,0,0,0,11,No phone service,DSL,Yes,No,No,No,No,No,1,1,1,29.6,346.45,0.0
9776-CLUJA,1,0,1,51,Yes,Fiber optic,Yes,No,No,No,No,No,1,1,1,77.5,3807.35,1.0
3298-QEICA,0,0,0,23,No phone service,DSL,Yes,No,No,Yes,No,No,24,0,0,34.6,813.45,0.0
0480-BIXDE,0,0,1,19,No,Fiber optic,No,No,Yes,No,Yes,Yes,1,1,1,96.8,1743.05,0.0
3389-KTRXV,0,0,0,23,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,23.85,625.65,0.0
9835-ZIITK,1,0,1,66,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,12,1,1,110.85,7491.75,1.0
4203-QGNZA,0,1,0,28,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.25,535.35,0.0
7459-RRWQZ,0,1,1,15,Yes,DSL,Yes,No,No,No,No,Yes,1,1,0,64.65,994.55,1.0
6549-BTYPG,0,0,1,60,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,24,0,0,60.8,3603.45,0.0
3541-ZNUHK,0,0,0,55,Yes,Fiber optic,Yes,Yes,No,No,No,No,1,1,1,85.1,4600.95,0.0
4361-FEBGN,0,1,1,48,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,20.15,982.95,0.0
2050-ONYDQ,0,0,0,65,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,26.0,1654.85,0.0
2858-MOFSQ,0,1,0,17,Yes,DSL,No,No,Yes,No,No,No,12,1,0,55.85,937.5,1.0
4231-LZUYM,0,0,1,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,25.65,1887.0,0.0
5649-RXQTV,0,1,1,51,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,1,1,99.0,5038.15,0.0
9965-YOKZB,1,1,1,9,Yes,Fiber optic,No,No,No,No,No,Yes,1,1,1,83.85,790.15,1.0
1871-MOWRM,0,0,1,12,No,Fiber optic,Yes,No,No,Yes,No,No,1,0,0,80.85,866.45,1.0
0318-QUUOB,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,1,1,1,80.55,80.55,1.0
1391-UBDAR,0,1,1,11,No,Fiber optic,No,No,Yes,No,No,No,1,0,1,72.9,818.45,0.0
7554-NEWDD,0,1,1,10,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,25.7,251.6,0.0
7296-PIXQY,0,0,0,14,No,Fiber optic,No,No,No,No,No,No,1,0,1,70.2,1046.5,0.0
6972-SNKKW,0,1,1,6,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.0,109.2,0.0
8901-HJXTF,0,0,0,12,No phone service,DSL,No,Yes,No,No,No,No,1,0,0,29.2,309.1,1.0
6303-KFWSL,0,1,1,29,Yes,DSL,No,Yes,No,No,No,No,12,1,1,55.25,1620.2,0.0
4967-WPNCF,0,1,1,72,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,24,1,0,63.7,4464.8,0.0
2273-QCKXA,0,1,1,1,No,DSL,No,No,No,Yes,No,No,1,0,0,49.05,49.05,0.0
9249-FXSCK,0,1,1,52,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,12,1,0,111.25,5916.45,1.0
0585-EGDDA,0,0,1,40,No,Fiber optic,No,Yes,Yes,No,No,No,1,1,1,80.0,3168.75,0.0
7055-JCGNI,0,1,1,70,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,24,1,0,111.95,7795.95,0.0
8399-YNDCH,1,1,1,21,No,DSL,No,No,Yes,No,Yes,No,1,1,0,60.05,1236.15,1.0
7470-DYNOE,0,1,1,53,No,DSL,No,No,Yes,No,No,Yes,12,1,1,61.1,3357.9,0.0
1527-SXDPN,0,0,0,52,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,24,1,0,96.25,4990.25,1.0
