customerID,SeniorCitizen,Partner,Dependents,tenure,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3473-XIIIT,0,1,0,16,Yes,Fiber optic,No,Yes,No,No,0,1,1,1,100.0,1534.75,1.0
2664-XJZNO,0,1,1,72,No,Fiber optic,Yes,No,Yes,Yes,0,24,1,0,104.9,7559.55,0.0
6615-NGGZJ,0,0,0,14,Yes,Fiber optic,No,Yes,No,No,0,1,1,1,100.55,1415.55,1.0
0258-NOKBL,0,0,0,3,No,Fiber optic,No,Yes,Yes,No,0,1,0,1,90.4,268.45,0.0
1596-OQSPS,0,0,0,11,No,DSL,No,Yes,No,No,0,1,0,1,51.1,531.15,0.0
4445-ZJNMU,0,0,0,9,Yes,Fiber optic,No,Yes,No,No,0,1,1,0,99.3,918.75,0.0
2710-WYVXG,0,0,0,3,No,DSL,Yes,Yes,No,Yes,0,24,0,0,71.1,213.35,0.0
8696-JKZNU,1,0,0,37,Yes,Fiber optic,No,No,No,No,0,1,1,1,76.25,2841.55,1.0
4607-CHPCA,0,1,1,25,No,Fiber optic,No,No,No,No,0,12,1,1,90.4,2178.6,1.0
3577-AMVUX,0,0,0,1,No,DSL,No,No,Yes,Yes,0,1,0,0,55.05,55.05,0.0
8434-PNQZX,0,0,0,42,Yes,DSL,No,No,Yes,Yes,0,24,1,0,78.45,3373.4,0.0
7129-AZJDE,0,1,1,34,No,Fiber optic,No,No,No,No,0,12,1,0,78.95,2647.2,0.0
3057-VJJQE,0,0,0,35,Yes,DSL,Yes,No,No,No,0,24,0,0,55.25,1924.1,0.0
3259-FDWOY,0,1,1,71,Yes,Fiber optic,No,Yes,Yes,No,0,24,1,0,106.0,7723.7,1.0
8571-ZCMCX,0,1,1,47,No phone service,DSL,Yes,Yes,Yes,No,0,24,1,0,60.0,2768.65,0.0
7218-HKQFK,0,1,0,2,No,Fiber optic,No,No,No,Yes,0,1,1,1,94.2,167.5,1.0
3842-IYKUE,0,0,0,35,Yes,Fiber optic,No,Yes,No,Yes,0,1,0,0,85.3,2917.5,1.0
3841-NFECX,1,1,0,71,Yes,Fiber optic,Yes,Yes,Yes,Yes,0,24,1,0,96.35,6766.95,0.0
1431-AIDJQ,0,1,1,33,No,DSL,No,Yes,Yes,Yes,0,24,0,0,82.1,2603.1,0.0
3413-BMNZE,1,0,0,1,No,DSL,No,No,No,No,0,1,0,0,45.25,45.25,0.0
1960-UOTYM,0,1,1,52,No,DSL,Yes,Yes,Yes,No,0,24,0,1,79.2,4016.3,0.0
1897-OKVMW,0,1,1,64,Yes,DSL,Yes,Yes,Yes,Yes,0,24,1,0,90.6,5817.45,0.0
1448-PWKYE,0,1,1,1,No,Fiber optic,No,No,No,No,0,1,0,1,80.0,80.0,1.0
1845-CSBRZ,1,1,1,22,Yes,Fiber optic,No,No,No,No,0,1,0,0,85.35,1961.6,0.0
6278-FEPBZ,0,0,0,9,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,20.25,186.15,0.0
2927-CVULT,0,1,1,53,Yes,Fiber optic,Yes,Yes,Yes,Yes,0,24,1,0,104.05,5566.4,0.0
8410-BGQXN,0,0,0,4,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,19.4,93.4,0.0
9391-TTOYH,0,0,0,23,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,19.5,470.2,0.0
1131-ALZWV,0,0,0,24,Yes,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,24.6,605.25,0.0
2592-HODOV,0,0,0,13,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,19.3,259.65,0.0
4547-FZJWE,0,1,1,55,No,DSL,Yes,No,No,No,0,12,0,0,59.45,3157.0,0.0
2466-FCCPT,0,1,1,20,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,19.7,395.6,0.0
5937-EORGB,1,1,0,15,Yes,Fiber optic,Yes,No,Yes,No,0,1,1,1,96.5,1392.25,0.0
0516-WJVXC,0,0,0,5,No,DSL,Yes,No,No,Yes,0,1,0,1,54.2,308.25,1.0
9375-MHRRS,0,0,0,6,No,DSL,No,No,No,Yes,0,1,0,0,50.05,288.35,0.0
9871-ELEYA,0,0,1,34,No,DSL,Yes,No,Yes,Yes,0,24,0,0,67.65,2339.3,0.0
1257-SXUXQ,0,1,1,5,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,19.45,86.05,0.0
2120-SMPEX,0,0,0,25,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,20.15,536.35,0.0
7541-YLXCL,0,0,0,36,No,DSL,No,Yes,No,Yes,0,12,1,0,65.4,2498.4,1.0
0829-DDVLK,0,0,0,15,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,20.1,302.45,0.0
5844-QVTAT,0,1,1,33,No,DSL,Yes,Yes,Yes,No,0,12,1,0,58.45,1955.4,0.0
3545-CNWRG,0,1,1,49,Yes,Fiber optic,No,Yes,No,No,0,1,1,1,98.35,4889.2,0.0
4654-GGUII,0,0,0,18,No phone service,DSL,Yes,Yes,No,Yes,0,12,1,0,40.2,711.95,0.0
5307-DZCVC,1,1,0,32,Yes,Fiber optic,No,No,No,No,0,1,1,0,85.95,2628.6,1.0
1508-DFXCU,0,0,0,12,No,Fiber optic,No,No,No,No,0,1,1,1,81.45,912.0,0.0
5799-JRCZO,0,0,1,63,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,19.5,1215.1,0.0
8690-ZVLCL,0,1,1,68,Yes,DSL,Yes,Yes,Yes,Yes,0,24,0,0,88.0,6161.9,0.0
7622-NXQZR,0,0,0,28,No phone service,DSL,No,No,No,Yes,0,1,1,0,30.1,810.85,0.0
0487-VVUVK,0,1,1,25,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,19.15,477.6,0.0
8792-AOROI,0,1,0,8,No,DSL,Yes,No,No,Yes,0,24,0,0,65.5,564.35,0.0
2070-XYMFH,1,0,0,23,Yes,Fiber optic,No,No,Yes,No,0,1,1,0,79.35,1835.3,0.0
8044-BGWPI,0,1,1,12,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,1,21.15,306.05,0.0
4671-LXRDQ,0,0,0,2,No,DSL,No,No,No,No,0,1,1,0,45.0,96.45,1.0
5536-SLHPM,0,1,0,55,Yes,Fiber optic,No,No,Yes,No,0,1,1,1,77.75,4458.15,1.0
4010-YLMVT,0,0,0,56,Yes,Fiber optic,Yes,Yes,No,No,0,1,1,0,106.6,5893.95,0.0
7239-HZZCX,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,19.75,19.75,1.0
1666-JZPZT,0,0,0,27,Yes,DSL,No,No,No,No,0,1,0,0,49.0,1291.35,0.0
4163-KIUHY,0,0,0,35,Yes,No,No internet service,No internet service,No internet service,No internet service,1,1,1,1,25.6,901.25,0.0
1309-BXVOQ,0,1,0,21,Yes,Fiber optic,No,No,Yes,Yes,0,1,1,1,106.1,2249.95,1.0
7206-PQBBZ,1,1,0,11,No,Fiber optic,No,No,No,No,0,1,1,1,70.2,834.7,0.0
4633-MKHYU,0,0,0,9,No,Fiber optic,No,No,No,No,0,1,1,0,88.4,788.6,0.0
4291-TPNFG,0,1,0,72,Yes,DSL,Yes,Yes,Yes,Yes,0,24,1,0,82.3,5980.55,0.0
4328-VUFWD,0,0,0,39,No,DSL,No,No,No,Yes,0,12,0,1,59.3,2209.15,0.0
8735-NBLWT,0,0,1,9,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,20.4,184.1,0.0
2843-CQMEG,0,0,0,24,No,DSL,No,Yes,No,No,0,1,1,0,49.7,1218.25,0.0
4971-PUYQO,0,0,0,27,Yes,Fiber optic,No,No,No,No,0,1,1,0,94.55,2724.6,1.0
6508-NJYRO,0,1,0,15,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,18.8,294.95,0.0
7789-HKSBS,1,1,0,42,Yes,Fiber optic,Yes,No,Yes,No,0,12,1,0,105.2,4599.15,0.0
8344-WFMFH,0,0,1,9,No,DSL,No,Yes,No,No,0,1,1,1,50.1,484.05,0.0
1088-CNNKB,0,1,0,63,Yes,DSL,Yes,Yes,Yes,Yes,0,12,0,0,80.0,5040.2,0.0
6979-ZNSFF,0,0,0,8,Yes,Fiber optic,No,No,No,No,0,1,1,1,87.05,762.1,1.0
2480-JZOSN,0,1,0,1,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,20.65,20.65,0.0
0345-HKJVM,0,0,0,6,No,Fiber optic,No,No,No,No,0,1,0,1,89.3,577.6,1.0
7586-ZATGZ,0,0,0,40,Yes,Fiber optic,No,No,No,No,0,1,1,1,84.9,3369.05,0.0
2454-RPBRZ,1,1,0,12,Yes,Fiber optic,No,Yes,Yes,No,0,1,1,1,98.1,1060.2,1.0
8532-UEFWH,0,1,1,52,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,25.75,1345.85,0.0
7182-OVLBJ,0,1,1,62,Yes,Fiber optic,Yes,No,No,No,0,24,1,0,101.15,6638.35,0.0
3144-AUDBS,0,1,0,6,No,DSL,No,No,No,Yes,0,1,1,1,49.15,270.8,1.0
0148-DCDOS,0,0,0,25,Yes,Fiber optic,No,No,No,No,0,1,1,0,94.7,2362.1,1.0
8443-ZRDBZ,0,0,0,4,Yes,Fiber optic,No,No,No,No,0,1,1,1,76.05,318.9,1.0
6645-MXQJT,0,1,1,2,No,Fiber optic,Yes,No,No,No,0,1,0,1,97.1,184.15,0.0
5602-BVFMK,0,0,0,12,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,19.3,228.75,0.0
6496-SLWHQ,1,0,0,3,Yes,Fiber optic,No,Yes,Yes,No,0,1,1,1,105.0,294.45,1.0
6582-OIVSP,0,0,0,1,No,DSL,No,No,No,No,0,1,0,0,45.3,45.3,0.0
5777-ZPQNC,0,0,0,12,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,1,20.15,260.7,0.0
9620-ENEJV,0,0,0,6,No,Fiber optic,No,No,No,No,0,1,0,0,70.55,433.95,0.0
8676-TRMJS,0,0,0,3,Yes,Fiber optic,No,No,No,No,0,1,0,0,75.0,209.1,1.0
5879-HMFFH,0,1,0,72,Yes,DSL,Yes,Yes,Yes,Yes,0,24,0,0,88.05,6520.8,0.0
4988-IQIGL,1,0,0,1,Yes,Fiber optic,No,No,No,No,0,1,1,1,75.35,75.35,1.0
7138-GIRSH,0,0,0,50,Yes,DSL,No,No,Yes,Yes,0,24,0,0,69.5,3418.2,0.0
5154-VEKBL,0,0,0,9,No phone service,DSL,Yes,No,Yes,Yes,0,1,0,0,58.5,539.85,1.0
4636-OLWOE,0,0,1,54,No,DSL,No,Yes,Yes,Yes,0,12,1,1,61.0,3283.05,0.0
3992-YWPKO,0,0,0,6,Yes,Fiber optic,No,Yes,Yes,Yes,0,1,1,0,109.9,669.45,1.0
4912-PIGUY,0,0,0,1,Yes,Fiber optic,No,No,No,No,0,1,1,1,84.6,84.6,0.0
0362-RAOQO,0,0,0,40,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,19.65,830.25,0.0
6581-NQCBA,0,1,0,16,No phone service,DSL,No,No,No,Yes,0,1,1,1,49.95,810.2,1.0
3498-LZGQZ,0,1,1,63,No,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,19.15,1177.05,0.0
6848-YLDFR,0,1,1,58,No,DSL,No,Yes,No,Yes,0,12,1,0,75.2,4300.8,0.0
7225-IILWY,0,1,1,68,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,25.75,1686.15,0.0
9705-IOVQQ,1,1,1,61,Yes,Fiber optic,No,Yes,No,No,0,12,0,1,99.0,5969.3,0.0
3106-ULWFW,0,1,0,8,Yes,Fiber optic,No,No,No,No,0,1,1,0,85.2,627.4,1.0
6100-QQHEB,0,1,1,17,Yes,Fiber optic,No,No,No,No,0,1,1,1,92.55,1515.1,1.0
4373-MAVJG,0,1,1,14,Yes,Fiber optic,No,Yes,No,No,0,1,1,0,90.9,1259.0,1.0
5599-HVLTW,1,0,0,14,Yes,Fiber optic,No,No,Yes,No,0,1,1,0,80.35,1058.1,0.0
6169-PPETC,0,1,1,35,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,20.5,759.35,0.0
0191-EQUUH,0,0,1,25,No phone service,DSL,Yes,No,No,Yes,0,24,0,0,35.05,844.45,0.0
7808-DVWEP,0,1,0,3,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,20.0,49.65,0.0
6921-OZMFH,0,1,1,5,Yes,DSL,No,No,No,Yes,0,1,1,0,55.7,259.4,0.0
8327-WKMIE,0,0,0,37,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,20.15,785.75,0.0
5570-PTWEH,0,1,0,3,Yes,Fiber optic,No,No,No,No,0,1,1,0,75.15,216.75,1.0
3643-AHCFP,1,1,0,7,Yes,Fiber optic,No,No,No,No,0,1,1,0,95.6,644.35,1.0
5378-IKEEG,0,0,0,1,No phone service,DSL,No,No,No,No,0,1,1,1,35.75,35.75,1.0
5204-HMGYF,0,1,1,49,No,DSL,Yes,Yes,Yes,Yes,0,12,1,0,87.2,4345.0,0.0
6120-RJKLU,1,1,0,62,No,DSL,Yes,No,Yes,Yes,0,24,1,0,79.95,4819.75,0.0
5687-DKDTV,0,0,0,4,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,20.35,77.5,1.0
3550-SAHFP,0,0,0,33,Yes,Fiber optic,No,No,No,No,0,1,1,1,83.35,2757.85,1.0
7330-WZLNC,0,0,0,5,Yes,Fiber optic,No,Yes,No,No,0,1,1,1,90.8,455.5,1.0
5565-FILXA,1,0,0,16,Yes,Fiber optic,No,No,No,No,0,1,1,1,96.15,1529.2,1.0
5299-RULOA,0,1,1,10,Yes,Fiber optic,Yes,No,No,No,0,1,1,1,100.25,1064.65,1.0
2782-LFZVW,0,0,0,11,Yes,DSL,No,No,No,No,0,1,1,0,58.95,601.6,0.0
4335-UPJSI,0,0,1,24,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,19.75,498.1,0.0
1353-GHZOS,0,1,0,22,No,DSL,Yes,No,No,No,0,12,1,0,59.75,1374.35,0.0
9208-OLGAQ,1,0,0,18,No,Fiber optic,No,No,Yes,No,0,1,1,1,84.95,1443.65,0.0
2587-YNLES,0,1,1,6,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,20.1,100.35,0.0
7797-EJMDP,0,0,0,8,No,DSL,Yes,No,No,Yes,0,1,0,0,66.05,574.5,0.0
5119-NZPTV,1,1,0,2,No,Fiber optic,No,No,No,No,0,1,0,1,70.1,141.65,0.0
3071-VBYPO,0,1,1,3,No,Fiber optic,Yes,Yes,No,No,0,1,0,1,89.85,248.4,0.0
1480-BKXGA,1,1,0,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,0,24,1,0,116.05,8404.9,0.0
0928-XUTSN,0,0,0,13,No,Fiber optic,No,No,No,No,0,1,1,1,80.5,1011.8,0.0
4412-YLTKF,1,0,0,27,Yes,Fiber optic,No,No,Yes,No,0,1,1,1,78.05,2135.5,1.0
6734-FQAJX,1,0,0,67,No,Fiber optic,Yes,Yes,No,Yes,0,24,1,1,105.05,7171.7,0.0
9681-OXGVC,0,0,0,5,Yes,Fiber optic,No,No,Yes,No,0,1,1,1,100.5,514.0,1.0
6379-RXJRQ,0,1,0,10,No,Fiber optic,No,No,No,No,0,1,1,1,70.1,659.65,1.0
0576-WNXXC,1,1,0,27,Yes,Fiber optic,No,Yes,Yes,No,0,1,1,1,95.55,2510.2,1.0
5115-SQAAU,0,1,1,69,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,25.6,1673.4,0.0
0030-FNXPP,0,0,0,3,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,19.85,57.2,0.0
7957-RYHQD,1,0,0,40,No,Fiber optic,Yes,Yes,No,No,0,1,1,0,79.2,3233.85,1.0
3523-BRGUW,1,0,0,26,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,19.3,504.2,0.0
5609-IMCGG,0,0,0,15,Yes,Fiber optic,Yes,No,Yes,No,0,1,1,0,84.35,1302.65,0.0
2361-FJWNO,0,0,0,40,No phone service,DSL,No,Yes,No,Yes,0,12,0,0,36.0,1382.9,0.0
9830-ECLEN,0,1,1,58,No phone service,DSL,Yes,Yes,Yes,No,0,12,0,0,50.0,2919.85,0.0
8085-MSNLK,0,1,0,62,Yes,Fiber optic,Yes,Yes,Yes,Yes,0,24,0,0,113.95,6891.4,0.0
1777-JYQPJ,0,0,0,2,No phone service,DSL,No,No,No,No,0,1,0,0,24.3,38.45,0.0
7997-EASSD,0,1,0,63,Yes,Fiber optic,No,No,No,Yes,0,12,1,0,81.2,4965.1,0.0
0621-CXBKL,0,0,0,53,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,18.7,1005.7,0.0
9972-VAFJJ,1,1,0,53,No,Fiber optic,No,Yes,Yes,Yes,0,12,1,1,94.0,4871.45,0.0
4760-THGOT,0,1,0,43,Yes,Fiber optic,Yes,Yes,No,No,0,1,1,1,94.1,4107.3,0.0
9503-XJUME,0,0,1,52,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,19.65,928.4,0.0
9369-XFEHK,1,1,0,33,Yes,Fiber optic,No,Yes,No,No,0,1,1,0,80.6,2656.5,1.0
7131-ZQZNK,0,1,1,60,No phone service,DSL,Yes,No,Yes,Yes,0,24,0,0,59.85,3590.2,0.0
2877-VDUER,0,1,1,35,No phone service,DSL,No,No,No,Yes,0,12,0,0,40.9,1383.6,0.0
4890-VMUAV,0,0,0,63,Yes,DSL,Yes,Yes,Yes,Yes,0,12,0,1,71.5,4576.3,0.0
4124-MMETB,0,0,0,22,Yes,Fiber optic,No,No,No,No,0,1,1,0,94.65,2104.55,1.0
1498-DQNRX,0,1,0,29,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,19.85,573.05,0.0
5201-CBWYG,0,1,1,62,Yes,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,24.8,1476.25,0.0
3722-WPXTK,0,0,0,1,No,Fiber optic,No,No,No,No,0,1,1,1,88.35,88.35,1.0
1349-WXNGG,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,20.05,20.05,1.0
2019-HDCZY,0,1,0,63,Yes,Fiber optic,No,No,Yes,No,0,24,0,1,102.6,6296.75,0.0
4489-SNOJF,0,1,1,35,Yes,DSL,Yes,No,Yes,Yes,0,1,0,1,72.25,2568.55,1.0
6502-MJQAE,0,0,0,1,No,Fiber optic,No,No,No,No,0,1,1,1,69.6,69.6,1.0
8800-ZKRFW,0,1,1,30,Yes,Fiber optic,No,Yes,Yes,Yes,0,1,1,1,107.5,3242.5,0.0
2903-YYTBW,0,1,1,1,No,DSL,No,No,No,No,0,1,0,1,44.55,44.55,0.0
5748-RNCJT,0,0,0,69,Yes,Fiber optic,No,No,Yes,Yes,0,24,1,0,106.5,7348.8,1.0
3474-BAFSJ,0,1,0,57,No phone service,DSL,No,Yes,Yes,Yes,0,24,1,0,57.5,3265.95,0.0
7235-NXZCP,1,0,0,2,Yes,Fiber optic,No,No,No,No,0,1,1,0,74.85,156.4,1.0
2501-XWWTZ,0,0,0,11,No,Fiber optic,No,No,No,No,0,1,0,1,70.2,760.05,0.0
9565-JSNFM,0,0,0,38,No,Fiber optic,No,No,No,No,0,12,1,0,70.45,2597.6,1.0
9801-GDWGV,0,0,0,39,Yes,Fiber optic,No,Yes,Yes,No,0,1,1,1,103.45,3994.45,1.0
2003-CKLOR,0,0,0,66,No,Fiber optic,No,Yes,Yes,No,0,1,0,1,99.5,6710.5,1.0
2192-CKRLV,0,1,0,72,No phone service,DSL,Yes,Yes,Yes,No,0,24,1,1,49.2,3580.95,0.0
1455-HFBXA,0,1,0,52,Yes,Fiber optic,Yes,No,Yes,Yes,0,24,1,0,91.6,4627.8,0.0
1569-TTNYJ,0,1,0,5,Yes,Fiber optic,No,Yes,No,No,0,1,1,1,78.75,412.1,1.0
8017-LXHFA,1,0,0,23,No,Fiber optic,No,Yes,No,No,0,1,1,1,94.75,2293.6,1.0
6474-FVJLC,0,0,0,2,Yes,Fiber optic,No,No,No,No,0,1,1,1,86.0,165.45,1.0
0107-YHINA,0,0,1,1,Yes,Fiber optic,No,No,Yes,No,0,1,1,1,99.75,99.75,1.0
2237-ZFSMY,0,0,0,39,No,Fiber optic,Yes,No,Yes,Yes,0,12,1,1,95.55,3692.85,1.0
2126-GSEGL,0,1,0,70,Yes,DSL,No,Yes,Yes,Yes,0,24,1,0,84.8,5917.55,0.0
5469-NUJUR,0,0,0,19,No,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,19.95,373.5,0.0
7244-QWYHG,0,1,0,50,No phone service,DSL,Yes,No,No,Yes,0,12,1,0,44.45,2188.45,0.0
2883-ILGWO,1,0,0,57,Yes,Fiber optic,No,Yes,No,Yes,0,1,1,0,104.9,5913.95,0.0
1089-HDMKP,1,0,1,11,No,DSL,No,Yes,No,Yes,0,1,1,1,54.55,601.25,0.0
0343-QLUZP,0,0,0,60,No phone service,DSL,Yes,Yes,Yes,No,0,24,0,0,39.6,2424.5,0.0
9079-YEXQJ,0,0,0,54,Yes,Fiber optic,No,Yes,Yes,Yes,0,1,0,1,111.1,6014.85,1.0
2931-SVLTV,0,1,1,40,Yes,Fiber optic,Yes,Yes,No,Yes,0,1,1,0,110.1,4469.1,0.0
5699-BNCAS,1,0,0,71,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,24.65,1766.75,0.0
1345-GKDZZ,0,0,1,6,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,19.55,128.6,0.0
5243-SAOTC,0,0,0,54,Yes,Fiber optic,No,Yes,No,No,0,1,1,0,79.85,4308.25,0.0
3795-GWTRD,0,1,1,63,No,DSL,Yes,Yes,Yes,Yes,0,24,0,0,75.55,4707.85,0.0
4178-EGMON,0,1,0,70,Yes,Fiber optic,Yes,Yes,No,Yes,0,24,1,0,88.0,5986.45,0.0
3166-PNEOF,0,0,0,61,Yes,DSL,Yes,No,Yes,Yes,0,24,0,0,86.45,5175.3,0.0
1676-MQAOA,0,0,0,72,No,DSL,Yes,Yes,Yes,Yes,0,24,1,0,75.1,5336.35,0.0
9163-GHAYE,0,0,0,15,No,DSL,No,Yes,No,No,0,1,0,1,48.85,736.8,0.0
9909-DFRJA,0,0,0,26,No,Fiber optic,Yes,No,Yes,Yes,0,12,1,0,95.85,2475.35,0.0
3170-GWYKC,0,0,0,60,No,Fiber optic,Yes,No,Yes,Yes,0,1,1,0,104.95,6236.75,0.0
0607-MVMGC,0,1,1,45,Yes,DSL,No,Yes,Yes,No,0,12,0,0,78.75,3600.65,0.0
6543-JXSOO,0,1,1,23,No,DSL,Yes,Yes,No,Yes,0,12,1,0,57.75,1282.85,0.0
1227-UDMZR,0,1,0,72,Yes,DSL,Yes,Yes,Yes,Yes,0,24,1,0,91.15,6637.9,0.0
2233-TXSIU,0,1,1,17,No phone service,DSL,Yes,No,Yes,No,0,12,0,0,44.45,792.15,0.0
1100-DDVRV,0,1,0,17,No phone service,DSL,No,Yes,No,No,0,1,1,0,49.8,836.35,0.0
2321-OMBXY,0,1,1,38,No,DSL,Yes,Yes,No,Yes,0,12,0,0,80.3,3058.65,1.0
7551-DACSP,0,1,1,6,No,DSL,No,Yes,Yes,No,0,1,1,0,55.3,324.25,1.0
2908-WGAXL,0,1,1,56,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,24.95,1468.9,0.0
2082-CEFLT,0,0,0,1,No,DSL,No,No,No,No,0,1,1,1,45.6,45.6,1.0
3174-AKMAS,0,1,0,46,No,DSL,No,Yes,No,Yes,0,24,1,0,64.2,3009.5,0.0
9809-IMGCQ,1,0,0,22,Yes,Fiber optic,No,No,No,No,0,1,1,1,96.7,2082.95,1.0
4194-FJARJ,0,1,1,54,Yes,DSL,Yes,No,No,Yes,0,24,0,0,60.0,3273.95,0.0
5839-SUYVZ,0,0,0,16,No,Fiber optic,No,No,No,Yes,0,1,1,0,74.55,1170.5,0.0
6682-VCIXC,0,1,1,43,No phone service,DSL,Yes,Yes,No,Yes,0,12,1,0,51.25,2151.6,0.0
6762-NSODU,0,1,1,46,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,19.4,958.15,0.0
0156-FVPTA,0,1,0,22,No,DSL,Yes,No,No,Yes,0,1,1,1,54.2,1152.7,1.0
7296-PIXQY,0,1,1,14,No,Fiber optic,No,No,No,No,0,1,0,1,70.2,1046.5,0.0
5899-MQZZL,0,0,0,13,Yes,Fiber optic,No,No,No,No,0,1,1,0,75.0,999.45,1.0
4568-TTZRT,0,0,0,9,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,20.4,181.8,0.0
9139-WQQDY,0,1,1,49,Yes,Fiber optic,No,Yes,No,No,0,12,0,0,100.45,4941.8,1.0
5419-KLXBN,0,1,1,25,No,Fiber optic,No,Yes,Yes,No,0,1,1,0,89.15,2257.75,1.0
4779-ZGICK,0,1,1,48,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,23.55,1173.35,0.0
5206-HPJKM,0,0,0,17,No,DSL,Yes,Yes,No,No,0,1,1,0,55.5,934.15,0.0
1087-UDSIH,0,0,0,3,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,19.6,59.75,1.0
7109-CQYUZ,0,0,0,52,Yes,DSL,Yes,Yes,Yes,Yes,0,24,1,0,89.25,4652.4,0.0
3870-SPZSI,0,1,1,70,Yes,Fiber optic,Yes,Yes,Yes,Yes,0,24,1,0,113.05,7869.05,0.0
6968-MHOMU,0,1,0,58,No phone service,DSL,No,No,No,No,0,12,1,0,45.0,2689.35,0.0
5406-KGRMX,0,0,0,71,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,0,1,24.55,1719.15,0.0
2826-UWHIS,0,1,0,45,Yes,Fiber optic,No,Yes,No,No,0,1,0,0,81.4,3775.85,0.0
0019-GFNTW,0,0,0,56,No phone service,DSL,Yes,Yes,Yes,Yes,0,24,0,0,45.05,2560.1,0.0
6900-RBKER,0,0,0,52,Yes,Fiber optic,No,No,Yes,No,0,24,1,0,89.45,4577.75,0.0
9953-ZMKSM,0,0,0,63,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,25.25,1559.3,0.0
8183-ONMXC,0,0,0,2,No,Fiber optic,No,No,No,No,0,1,0,1,80.75,159.45,1.0
3570-YUEKJ,0,0,0,42,No,DSL,No,Yes,No,No,0,1,1,1,49.55,2077.95,0.0
7649-SIJJF,0,1,0,71,Yes,DSL,Yes,Yes,Yes,Yes,0,24,1,0,80.1,5585.4,0.0
5449-FIBXJ,0,1,1,19,Yes,Fiber optic,No,No,Yes,Yes,0,1,0,1,103.3,2012.7,1.0
7162-WPHPM,0,1,1,58,Yes,DSL,Yes,Yes,Yes,Yes,0,24,0,0,71.6,4230.25,0.0
5349-AZPEW,0,1,1,5,No phone service,DSL,No,No,No,No,0,1,0,0,25.05,125.5,0.0
5609-CEBID,1,0,0,20,Yes,Fiber optic,No,Yes,Yes,No,0,1,1,1,94.1,1782.4,1.0
3754-DXMRT,1,0,0,2,No,DSL,No,No,No,No,0,1,1,1,44.15,92.65,1.0
1862-SKORY,1,1,0,40,No phone service,DSL,No,Yes,No,No,0,1,1,1,39.3,1637.4,1.0
8705-DWKTI,0,0,0,52,No,Fiber optic,No,No,Yes,No,0,1,1,0,83.8,4331.4,0.0
